Date,Revenue,COGS,Revenue_lag_1d,COGS_lag_1d,order_count_lag_1d,order_district_count_lag_1d,shipment_count_lag_1d,refund_amount_sum_rolling_7d_mean,review_count_rolling_7d_mean,return_count_rolling_7d_mean,shipping_fee_sum_lag_1d,month,day_of_week
2018-10-04,2726313.6,2140614.37,1798411.4,1414782.3,57.0,32.0,112.0,108739.10571428573,26.428571428571427,8.571428571428571,327.5,10,3
2018-10-05,2484898.47,1911895.45,2726313.6,2140614.37,67.0,27.0,75.0,111365.66285714284,25.857142857142858,8.428571428571429,375.22,10,4
2018-10-06,2157385.6,1668290.7,2484898.47,1911895.45,82.0,31.0,74.0,113822.09857142856,26.0,7.571428571428571,286.38,10,5
2018-10-07,2767415.65,2075893.96,2157385.6,1668290.7,83.0,31.0,48.0,111492.56999999999,24.857142857142858,7.142857142857143,179.79,10,6
2018-10-08,3075660.75,2408923.48,2767415.65,2075893.96,89.0,31.0,76.0,115751.03428571428,24.857142857142858,7.142857142857143,282.85,10,0
2018-10-09,2768213.46,2199027.83,3075660.75,2408923.48,104.0,33.0,78.0,118034.16571428571,23.571428571428573,7.0,298.89,10,1
2018-10-10,1759060.3,1352309.05,2768213.46,2199027.83,87.0,34.0,88.0,115298.12999999999,24.428571428571427,6.285714285714286,345.06,10,2
2018-10-11,2288675.28,1804152.97,1759060.3,1352309.05,56.0,29.0,54.0,135793.66428571427,23.142857142857142,7.857142857142857,140.84,10,3
2018-10-12,3801607.19,3093283.75,2288675.28,1804152.97,70.0,31.0,68.0,135107.43285714285,21.857142857142858,8.0,180.52,10,4
2018-10-13,3486645.25,2756384.22,3801607.19,3093283.75,110.0,31.0,73.0,124134.17714285714,21.428571428571427,8.0,231.59,10,5
2018-10-14,3516624.21,2744217.98,3486645.25,2756384.22,97.0,33.0,73.0,129486.11714285714,20.714285714285715,8.285714285714286,239.52,10,6
2018-10-15,3593428.63,2809961.8,3516624.21,2744217.98,104.0,35.0,77.0,132386.19857142857,20.142857142857142,8.428571428571429,346.26,10,0
2018-10-16,4126610.48,3221862.51,3593428.63,2809961.8,126.0,33.0,97.0,125424.86857142857,21.714285714285715,8.428571428571429,318.2,10,1
2018-10-17,2193280.79,1721100.93,4126610.48,3221862.51,132.0,38.0,103.0,135563.99857142856,21.0,9.0,414.71999999999997,10,2
2018-10-18,2364712.74,1825738.91,2193280.79,1721100.93,74.0,29.0,107.0,115249.46428571429,19.714285714285715,7.428571428571429,314.14,10,3
2018-10-19,2753648.17,2191447.61,2364712.74,1825738.91,72.0,32.0,89.0,107631.79000000001,19.428571428571427,6.857142857142857,454.89,10,4
2018-10-20,3067392.26,2428564.0,2753648.17,2191447.61,96.0,35.0,85.0,112265.18285714286,21.857142857142858,7.571428571428571,352.07,10,5
2018-10-21,2965006.46,2322786.28,3067392.26,2428564.0,94.0,36.0,55.0,106131.16,21.285714285714285,7.428571428571429,328.04,10,6
2018-10-22,3760345.32,3093167.35,2965006.46,2322786.28,123.0,35.0,83.0,104997.05857142857,21.142857142857142,8.142857142857142,347.76,10,0
2018-10-23,3210408.93,2590626.71,3760345.32,3093167.35,118.0,39.0,110.0,103458.81142857144,19.0,7.714285714285714,411.26,10,1
2018-10-24,2388950.39,1810211.59,3210408.93,2590626.71,118.0,34.0,107.0,78416.30714285714,19.428571428571427,7.142857142857143,438.18,10,2
2018-10-25,2281239.32,1789602.98,2388950.39,1810211.59,85.0,29.0,104.0,81421.74428571427,20.571428571428573,7.285714285714286,553.07,10,3
2018-10-26,2925667.62,2326884.75,2281239.32,1789602.98,79.0,34.0,82.0,76946.18142857144,19.857142857142858,6.857142857142857,295.52,10,4
2018-10-27,3517566.83,2788248.35,2925667.62,2326884.75,99.0,32.0,81.0,79707.26142857144,16.857142857142858,6.428571428571429,319.72,10,5
2018-10-28,5148086.02,4236118.44,3517566.83,2788248.35,121.0,35.0,82.0,74190.76285714286,18.857142857142858,6.714285714285714,276.89,10,6
2018-10-29,6121160.36,4854267.79,5148086.02,4236118.44,165.0,38.0,97.0,71157.05285714286,20.142857142857142,6.285714285714286,329.67,10,0
2018-10-30,5647021.76,4534254.48,6121160.36,4854267.79,197.0,38.0,126.0,74748.22285714287,20.714285714285715,6.857142857142857,554.2,10,1
2018-10-31,5340696.76,4313400.22,5647021.76,4534254.48,161.0,38.0,136.0,81514.61,20.0,6.714285714285714,407.82,10,2
2018-11-01,4100504.23,3207191.36,5340696.76,4313400.22,170.0,38.0,146.0,76717.57714285715,19.428571428571427,6.285714285714286,552.8,11,3
2018-11-02,1332091.2,973346.43,4100504.23,3207191.36,130.0,33.0,130.0,80056.83571428571,21.571428571428573,6.857142857142857,544.64,11,4
2018-11-03,1775113.55,1429465.35,1332091.2,973346.43,49.0,20.0,131.0,68741.90428571428,21.857142857142858,6.571428571428571,481.72,11,5
2018-11-04,2595301.17,2110463.11,1775113.55,1429465.35,65.0,26.0,92.0,65071.25,18.571428571428573,5.857142857142857,357.08,11,6
2018-11-05,2667990.75,2059523.3,2595301.17,2110463.11,80.0,31.0,63.0,68572.81714285715,16.714285714285715,5.428571428571429,282.22,11,0
2018-11-06,2019349.93,1662050.67,2667990.75,2059523.3,87.0,32.0,66.0,97797.73714285714,16.142857142857142,6.142857142857143,256.87,11,1
2018-11-07,2141247.67,1769789.01,2019349.93,1662050.67,61.0,28.0,63.0,90134.05,16.142857142857142,5.857142857142857,170.2,11,2
2018-11-08,1913450.02,1511722.76,2141247.67,1769789.01,63.0,23.0,56.0,102075.36571428571,17.142857142857142,6.285714285714286,167.25,11,3
2018-11-09,2619129.29,2039164.75,1913450.02,1511722.76,60.0,29.0,66.0,116435.39571428571,15.285714285714286,6.714285714285714,270.76,11,4
2018-11-10,2402388.27,1910373.68,2619129.29,2039164.75,73.0,33.0,46.0,112040.48857142858,16.285714285714285,6.285714285714286,195.68,11,5
2018-11-11,3568388.14,2844379.91,2402388.27,1910373.68,71.0,26.0,68.0,134203.4857142857,18.142857142857142,7.285714285714286,270.44,11,6
2018-11-12,2517159.72,2054634.4,3568388.14,2844379.91,111.0,34.0,72.0,139914.16999999998,19.428571428571427,7.571428571428571,168.04,11,0
2018-11-13,1925203.6,1550255.36,2517159.72,2054634.4,90.0,33.0,62.0,109991.76142857141,20.0,6.571428571428571,341.31,11,1
2018-11-14,1687382.45,1226935.5,1925203.6,1550255.36,64.0,32.0,89.0,110792.39714285712,19.571428571428573,6.428571428571429,467.77,11,2
2018-11-15,2055680.2,1571568.0,1687382.45,1226935.5,71.0,27.0,62.0,108635.08571428571,20.0,6.714285714285714,285.21,11,3
2018-11-16,2040967.69,1635316.04,2055680.2,1571568.0,70.0,28.0,75.0,117436.63714285714,21.142857142857142,6.571428571428571,300.18,11,4
2018-11-17,2025956.74,1601361.16,2040967.69,1635316.04,87.0,33.0,66.0,136358.32857142857,20.714285714285715,7.285714285714286,227.13,11,5
2018-11-18,3630560.3,3005034.69,2025956.74,1601361.16,71.0,31.0,62.0,124284.03000000001,19.857142857142858,6.714285714285714,173.02,11,6
2018-11-19,2171786.9,1822847.47,3630560.3,3005034.69,128.0,36.0,78.0,128427.6357142857,18.428571428571427,7.0,374.33,11,0
2018-11-20,2495899.61,2196442.6,2171786.9,1822847.47,70.0,28.0,88.0,144590.77000000002,18.0,7.571428571428571,455.37,11,1
2018-11-21,1870994.01,1826252.29,2495899.61,2196442.6,84.0,33.0,71.0,146774.44285714286,18.285714285714285,7.714285714285714,279.96,11,2
2018-11-22,1690197.81,1647708.27,1870994.01,1826252.29,75.0,30.0,75.0,137937.87285714285,17.0,7.142857142857143,432.43,11,3
2018-11-23,1647035.11,1656826.5,1690197.81,1647708.27,73.0,32.0,60.0,126684.59142857142,15.857142857142858,7.0,221.91,11,4
2018-11-24,1991985.26,1889498.02,1647035.11,1656826.5,72.0,27.0,78.0,107369.12142857142,15.142857142857142,6.142857142857143,543.4,11,5
2018-11-25,2085511.05,2029509.86,1991985.26,1889498.02,88.0,31.0,77.0,99539.99428571427,16.142857142857142,5.714285714285714,427.4,11,6
2018-11-26,2543960.96,2433523.18,2085511.05,2029509.86,101.0,35.0,56.0,91038.9842857143,17.857142857142858,5.0,287.32,11,0
2018-11-27,2369522.33,2218838.51,2543960.96,2433523.18,104.0,33.0,90.0,89668.12428571428,18.0,5.142857142857143,584.89,11,1
2018-11-28,1733474.59,1753556.92,2369522.33,2218838.51,116.0,35.0,86.0,90512.29714285713,17.571428571428573,5.142857142857143,409.58,11,2
2018-11-29,2226459.09,2127649.92,1733474.59,1753556.92,81.0,29.0,87.0,90464.81285714285,17.571428571428573,5.142857142857143,540.2,11,3
2018-11-30,2058963.14,2054767.53,2226459.09,2127649.92,116.0,33.0,90.0,76364.28428571428,17.857142857142858,4.571428571428571,614.97,11,4
2018-12-01,1216044.13,1211686.23,2058963.14,2054767.53,107.0,35.0,98.0,78169.60285714288,17.857142857142858,4.285714285714286,847.6,12,5
2018-12-02,977052.29,950959.05,1216044.13,1211686.23,82.0,31.0,89.0,79606.71285714286,17.428571428571427,4.714285714285714,616.92,12,6
2018-12-03,1855981.25,1750191.91,977052.29,950959.05,59.0,27.0,74.0,69877.52,15.857142857142858,4.714285714285714,598.81,12,0
2018-12-04,1606060.57,1508604.3,1855981.25,1750191.91,86.0,30.0,80.0,63885.87142857143,15.142857142857142,4.285714285714286,648.63,12,1
2018-12-05,1085024.44,1036671.25,1606060.57,1508604.3,67.0,29.0,69.0,58620.77142857143,15.285714285714286,4.142857142857143,538.8,12,2
2018-12-06,942014.91,946159.68,1085024.44,1036671.25,50.0,30.0,58.0,59207.48285714286,14.857142857142858,4.571428571428571,439.95,12,3
2018-12-07,1200649.15,1205634.51,942014.91,946159.68,51.0,30.0,58.0,56380.62857142858,15.428571428571429,4.571428571428571,328.65999999999997,12,4
2018-12-08,1453175.2,1434521.0,1200649.15,1205634.51,68.0,33.0,51.0,59780.122857142866,14.571428571428571,4.857142857142857,294.90999999999997,12,5
2018-12-09,1834112.01,1791856.09,1453175.2,1434521.0,67.0,27.0,52.0,70059.06142857144,13.714285714285714,4.857142857142857,396.45,12,6
2018-12-10,1719022.37,1695031.78,1834112.01,1791856.09,88.0,32.0,59.0,76547.53428571428,13.0,5.285714285714286,503.75,12,0
2018-12-11,1670763.83,1670771.64,1719022.37,1695031.78,88.0,29.0,71.0,72043.75571428571,14.142857142857142,5.428571428571429,391.24,12,1
2018-12-12,1416824.27,1409602.12,1670763.83,1670771.64,89.0,29.0,82.0,83589.03285714285,14.0,5.857142857142857,574.86,12,2
2018-12-13,1605917.55,1631146.11,1416824.27,1409602.12,81.0,29.0,80.0,85053.53857142858,13.714285714285714,5.857142857142857,494.46,12,3
2018-12-14,1986080.6,1901692.62,1605917.55,1631146.11,92.0,31.0,79.0,86141.87000000001,12.857142857142858,5.857142857142857,825.8100000000001,12,4
2018-12-15,1761139.67,1649696.47,1986080.6,1901692.62,79.0,32.0,62.0,83119.50285714286,13.285714285714286,6.142857142857143,411.61,12,5
2018-12-16,1956185.08,1973002.66,1761139.67,1649696.47,94.0,36.0,78.0,72069.11285714286,14.0,6.285714285714286,519.7,12,6
2018-12-17,1975625.37,2012021.47,1956185.08,1973002.66,94.0,32.0,86.0,61297.827142857146,14.285714285714286,5.714285714285714,610.76,12,0
2018-12-18,1917848.83,1813056.96,1975625.37,2012021.47,124.0,32.0,85.0,58974.06857142857,13.142857142857142,5.285714285714286,558.1,12,1
2018-12-19,1548668.19,1537872.76,1917848.83,1813056.96,124.0,36.0,91.0,59416.65,12.571428571428571,5.285714285714286,613.46,12,2
2018-12-20,2111859.13,1955020.76,1548668.19,1537872.76,78.0,31.0,89.0,51170.15285714286,13.0,4.571428571428571,562.5,12,3
2018-12-21,1795780.71,1747996.02,2111859.13,1955020.76,100.0,32.0,97.0,61229.56571428571,14.285714285714286,5.714285714285714,780.3,12,4
2018-12-22,1497206.71,1451328.96,1795780.71,1747996.02,99.0,32.0,97.0,71534.61428571427,15.0,5.714285714285714,613.06,12,5
2018-12-23,1221387.72,1203158.82,1497206.71,1451328.96,96.0,32.0,81.0,88166.22857142857,15.571428571428571,5.857142857142857,465.39,12,6
2018-12-24,2110373.43,2051630.86,1221387.72,1203158.82,86.0,29.0,68.0,85534.80714285713,15.857142857142858,5.857142857142857,706.6,12,0
2018-12-25,1398293.31,1329598.03,2110373.43,2051630.86,116.0,31.0,77.0,77427.58285714287,17.571428571428573,5.714285714285714,727.53,12,1
2018-12-26,1989426.16,1906954.63,1398293.31,1329598.03,87.0,32.0,85.0,67820.10714285714,18.285714285714285,5.428571428571429,548.46,12,2
2018-12-27,2379859.2,2336594.02,1989426.16,1906954.63,115.0,35.0,88.0,79906.70142857141,19.428571428571427,5.571428571428571,795.07,12,3
2018-12-28,4637468.16,4553417.55,2379859.2,2336594.02,128.0,35.0,113.0,70473.12285714287,19.285714285714285,4.714285714285714,922.52,12,4
2018-12-29,4597405.16,4592577.25,4637468.16,4553417.55,230.0,38.0,115.0,55236.05142857144,18.571428571428573,4.285714285714286,744.87,12,5
2018-12-30,3975279.59,3817470.28,4597405.16,4592577.25,230.0,37.0,145.0,35804.91428571429,18.714285714285715,3.7142857142857144,982.08,12,6
2018-12-31,3827364.78,3811034.54,3975279.59,3817470.28,211.0,39.0,177.0,34308.35428571429,19.714285714285715,3.857142857142857,1314.93,12,0
2019-01-01,2430742.1,2422276.45,3827364.78,3811034.54,182.0,37.0,192.0,44088.09714285715,19.0,4.714285714285714,1107.57,1,1
2019-01-02,857486.8,611460.51,2430742.1,2422276.45,119.0,37.0,150.0,45868.14857142857,19.0,5.428571428571429,968.52,1,2
2019-01-03,1095516.84,931676.57,857486.8,611460.51,35.0,20.0,115.0,41194.76142857143,18.142857142857142,5.857142857142857,812.63,1,3
2019-01-04,1356732.44,1032253.29,1095516.84,931676.57,40.0,25.0,83.0,46836.13714285714,18.0,6.142857142857143,587.2,1,4
2019-01-05,1752585.71,1344358.95,1356732.44,1032253.29,50.0,24.0,57.0,47625.82,18.285714285714285,6.714285714285714,368.17,1,5
2019-01-06,1660128.37,1324455.7,1752585.71,1344358.95,72.0,26.0,46.0,56263.827142857146,18.428571428571427,6.714285714285714,234.91,1,6
2019-01-07,1936096.71,1554210.1,1660128.37,1324455.7,67.0,23.0,54.0,57029.83571428572,17.142857142857142,6.714285714285714,240.20999999999998,1,0
2019-01-08,1715399.79,1347590.83,1936096.71,1554210.1,51.0,22.0,52.0,52797.65714285715,17.428571428571427,6.285714285714286,138.12,1,1
2019-01-09,1858318.85,1516237.67,1715399.79,1347590.83,59.0,24.0,54.0,50265.852857142854,17.571428571428573,5.285714285714286,374.6,1,2
2019-01-10,1259650.79,1032558.86,1858318.85,1516237.67,57.0,27.0,52.0,44662.648571428566,18.714285714285715,5.0,204.65,1,3
2019-01-11,2153841.45,1671962.72,1259650.79,1032558.86,38.0,26.0,35.0,44497.52714285714,19.714285714285715,4.714285714285714,157.42000000000002,1,4
2019-01-12,2073990.81,1674370.35,2153841.45,1671962.72,69.0,30.0,60.0,42160.89571428571,20.285714285714285,4.428571428571429,202.02,1,5
2019-01-13,3354624.45,2671314.89,2073990.81,1674370.35,58.0,29.0,47.0,46449.55857142858,20.428571428571427,4.857142857142857,307.90999999999997,1,6
2019-01-14,2361690.18,1807957.6,3354624.45,2671314.89,92.0,33.0,63.0,50554.02142857143,20.857142857142858,5.142857142857143,212.38,1,0
2019-01-15,1504083.3,1181548.42,2361690.18,1807957.6,65.0,27.0,68.0,47946.88285714287,21.0,5.428571428571429,304.52,1,1
2019-01-16,1724908.79,1349961.65,1504083.3,1181548.42,48.0,27.0,51.0,47252.65,21.285714285714285,6.0,207.94,1,2
2019-01-17,2280332.07,1816414.62,1724908.79,1349961.65,58.0,25.0,50.0,71649.92571428571,19.571428571428573,7.0,185.88,1,3
2019-01-18,1474326.17,1227149.16,2280332.07,1816414.62,64.0,27.0,54.0,67355.65,18.857142857142858,6.714285714285714,186.49,1,4
2019-01-19,1754206.62,1335367.18,1474326.17,1227149.16,45.0,24.0,47.0,68956.42857142857,19.285714285714285,7.0,197.06,1,5
2019-01-20,3160071.59,2517012.51,1754206.62,1335367.18,64.0,33.0,49.0,56703.86571428571,17.428571428571427,6.285714285714286,127.36,1,6
2019-01-21,2299476.91,1856585.16,3160071.59,2517012.51,91.0,33.0,60.0,54890.62142857142,17.571428571428573,6.142857142857143,177.56,1,0
2019-01-22,2108562.98,1708188.75,2299476.91,1856585.16,73.0,32.0,61.0,52841.9,16.571428571428573,5.714285714285714,158.15,1,1
2019-01-23,1826741.5,1369479.14,2108562.98,1708188.75,60.0,24.0,55.0,48635.315714285716,18.0,5.428571428571429,188.09,1,2
2019-01-24,2523490.79,2014906.08,1826741.5,1369479.14,64.0,29.0,69.0,26974.535714285714,18.428571428571427,4.571428571428571,253.92,1,3
2019-01-25,2014411.34,1674040.36,2523490.79,2014906.08,71.0,30.0,62.0,48085.67,16.571428571428573,5.428571428571429,223.4,1,4
2019-01-26,2940618.52,2385985.7,2014411.34,1674040.36,64.0,31.0,60.0,52419.61,14.857142857142858,4.714285714285714,210.37,1,5
2019-01-27,4391507.1,3459322.38,2940618.52,2385985.7,89.0,33.0,58.0,52934.26142857142,15.142857142857142,4.714285714285714,232.38,1,6
2019-01-28,4748349.69,3779471.66,4391507.1,3459322.38,148.0,37.0,88.0,49933.07142857143,15.857142857142858,4.285714285714286,319.90999999999997,1,0
2019-01-29,4822586.51,3839462.75,4748349.69,3779471.66,156.0,34.0,102.0,52732.22714285714,16.428571428571427,3.857142857142857,456.35,1,1
2019-01-30,3962494.16,3161585.88,4822586.51,3839462.75,150.0,36.0,98.0,60450.84285714285,15.0,4.0,288.33,1,2
2019-01-31,3557233.24,2914824.87,3962494.16,3161585.88,137.0,36.0,126.0,62205.42142857143,14.714285714285714,3.5714285714285716,523.35,1,3
2019-02-01,2922884.32,2311260.65,3557233.24,2914824.87,124.0,38.0,152.0,41611.54285714286,15.428571428571429,2.5714285714285716,632.34,2,4
2019-02-02,1988116.58,1648391.91,2922884.32,2311260.65,102.0,33.0,113.0,36320.438571428575,16.142857142857142,2.7142857142857144,575.94,2,5
2019-02-03,2075616.33,1663159.13,1988116.58,1648391.91,67.0,31.0,82.0,40326.39142857143,16.428571428571427,2.857142857142857,417.84,2,6
2019-02-04,1690969.52,1412906.86,2075616.33,1663159.13,73.0,31.0,80.0,57097.15857142857,15.0,3.4285714285714284,347.83,2,0
2019-02-05,1648913.11,1341931.74,1690969.52,1412906.86,68.0,31.0,82.0,60641.99571428571,13.428571428571429,3.7142857142857144,324.53000000000003,2,1
2019-02-06,2019237.55,1620812.0,1648913.11,1341931.74,61.0,29.0,59.0,51649.764285714286,13.142857142857142,3.142857142857143,349.74,2,2
2019-02-07,1807804.86,1498934.77,2019237.55,1620812.0,90.0,32.0,56.0,49423.682857142856,12.857142857142858,3.142857142857143,422.16,2,3
2019-02-08,1887002.96,1514639.32,1807804.86,1498934.77,77.0,33.0,63.0,66431.28571428571,12.142857142857142,4.0,349.82,2,4
2019-02-09,2204244.85,1794590.32,1887002.96,1514639.32,85.0,34.0,73.0,73882.46285714286,12.142857142857142,4.142857142857143,581.8,2,5
2019-02-10,2992194.41,2405467.55,2204244.85,1794590.32,87.0,35.0,86.0,68515.25,11.571428571428571,4.142857142857143,588.65,2,6
2019-02-11,3050258.51,2505704.13,2992194.41,2405467.55,119.0,35.0,74.0,57920.161428571424,11.571428571428571,3.7142857142857144,577.46,2,0
2019-02-12,2270445.76,1865294.51,3050258.51,2505704.13,98.0,38.0,89.0,55978.78285714286,12.285714285714286,3.7142857142857144,524.83,2,1
2019-02-13,2305149.57,1875958.77,2270445.76,1865294.51,75.0,32.0,91.0,65441.042857142864,11.857142857142858,4.0,554.28,2,2
2019-02-14,2959207.82,2441504.63,2305149.57,1875958.77,75.0,30.0,80.0,78942.90428571429,12.714285714285714,4.285714285714286,264.33,2,3
2019-02-15,2813189.48,2241015.21,2959207.82,2441504.63,90.0,33.0,75.0,67567.93714285715,12.857142857142858,4.0,142.17,2,4
2019-02-16,2890421.0,2337140.26,2813189.48,2241015.21,96.0,32.0,82.0,59010.380000000005,11.285714285714286,3.857142857142857,311.24,2,5
2019-02-17,3658575.54,2895275.54,2890421.0,2337140.26,102.0,30.0,83.0,64203.805714285714,12.0,4.0,421.62,2,6
2019-02-18,4680433.34,3760557.76,3658575.54,2895275.54,115.0,39.0,81.0,61753.60857142858,12.428571428571429,4.428571428571429,334.57,2,0
2019-02-19,1783513.49,1498699.8,4680433.34,3760557.76,124.0,37.0,94.0,66190.01428571428,11.857142857142858,4.714285714285714,368.9,2,1
2019-02-20,3142305.74,2556936.4,1783513.49,1498699.8,68.0,31.0,88.0,68001.58714285716,12.142857142857142,5.285714285714286,421.44,2,2
2019-02-21,3225995.91,2685076.1,3142305.74,2556936.4,97.0,36.0,73.0,62344.979999999996,12.571428571428571,5.714285714285714,211.32999999999998,2,3
2019-02-22,2981029.98,2400898.37,3225995.91,2685076.1,107.0,34.0,93.0,71472.18714285715,13.428571428571429,6.142857142857143,247.25,2,4
2019-02-23,3243671.03,2744035.42,2981029.98,2400898.37,95.0,32.0,71.0,80305.80714285713,15.571428571428571,6.857142857142857,213.87,2,5
2019-02-24,4659488.7,3774721.6,3243671.03,2744035.42,106.0,33.0,99.0,98655.42857142857,15.571428571428571,8.142857142857142,395.22,2,6
2019-02-25,6710330.49,5461991.46,4659488.7,3774721.6,152.0,39.0,101.0,114259.81714285714,15.714285714285714,9.0,366.6,2,0
2019-02-26,5143906.53,4181682.12,6710330.49,5461991.46,191.0,39.0,118.0,113401.62714285715,17.571428571428573,8.714285714285714,468.53,2,1
2019-02-27,4911504.39,3881267.76,5143906.53,4181682.12,165.0,38.0,117.0,105067.65999999999,17.857142857142858,8.428571428571429,481.23,2,2
2019-02-28,3391644.13,2722597.05,4911504.39,3881267.76,155.0,37.0,127.0,107676.49428571427,17.142857142857142,8.285714285714286,481.21999999999997,2,3
2019-03-01,2228532.66,1861831.11,3391644.13,2722597.05,113.0,37.0,163.0,104912.88714285714,17.285714285714285,7.571428571428571,565.11,3,4
2019-03-02,662215.74,563992.66,2228532.66,1861831.11,69.0,31.0,108.0,122695.00428571428,16.571428571428573,7.428571428571429,310.04,3,5
2019-03-03,925441.51,757846.4,662215.74,563992.66,22.0,15.0,85.0,108092.02428571429,16.428571428571427,6.428571428571429,223.06,3,6
2019-03-04,1915592.53,1559541.64,925441.51,757846.4,29.0,21.0,50.0,95136.37142857142,16.571428571428573,5.285714285714286,168.35,3,0
2019-03-05,2386338.6,1912200.04,1915592.53,1559541.64,49.0,28.0,39.0,88674.55000000002,16.714285714285715,5.428571428571429,86.12,3,1
2019-03-06,3341337.75,2745260.51,2386338.6,1912200.04,62.0,28.0,39.0,96821.13142857143,16.714285714285715,5.285714285714286,78.51,3,2
2019-03-07,2432557.33,1818192.91,3341337.75,2745260.51,101.0,35.0,51.0,88510.9157142857,17.0,5.142857142857143,147.56,3,3
2019-03-08,2666858.91,2181539.6,2432557.33,1818192.91,81.0,29.0,59.0,81268.12142857144,16.714285714285715,5.142857142857143,183.48,3,4
2019-03-09,3019892.33,2454977.33,2666858.91,2181539.6,75.0,34.0,65.0,75904.81571428571,16.142857142857142,5.142857142857143,248.18,3,5
2019-03-10,2681616.97,2134676.6,3019892.33,2454977.33,79.0,36.0,69.0,74976.75333333333,16.142857142857142,5.0,197.95,3,6
2019-03-11,2420084.85,1983304.37,2681616.97,2134676.6,83.0,35.0,85.0,81709.19333333333,16.571428571428573,5.333333333333333,270.92,3,0
2019-03-12,3925730.26,3314125.8,2420084.85,1983304.37,83.0,31.0,87.0,89313.42666666668,15.428571428571429,5.166666666666667,387.47,3,1
2019-03-13,5148543.25,4034220.49,3925730.26,3314125.8,115.0,37.0,71.0,95468.31999999999,15.428571428571429,6.0,205.94,3,2
2019-03-14,4367141.68,3458729.41,5148543.25,4034220.49,162.0,39.0,103.0,88497.28666666667,15.428571428571429,5.166666666666667,406.67,3,3
2019-03-15,3296671.21,2596766.78,4367141.68,3458729.41,127.0,35.0,88.0,80856.67833333333,16.142857142857142,4.833333333333333,239.32999999999998,3,4
2019-03-16,2593942.24,2020686.01,3296671.21,2596766.78,98.0,37.0,99.0,63226.43833333333,17.0,4.166666666666667,311.67,3,5
2019-03-17,3647905.41,2976722.37,2593942.24,2020686.01,85.0,34.0,131.0,63803.38571428571,17.857142857142858,4.571428571428571,364.66,3,6
2019-03-18,4462652.85,3659897.03,3647905.41,2976722.37,109.0,36.0,93.0,69923.46428571429,17.285714285714285,4.142857142857143,417.96,3,0
2019-03-19,4580736.76,3861332.4,4462652.85,3659897.03,128.0,38.0,90.0,77510.32285714286,17.0,4.428571428571429,262.12,3,1
2019-03-20,5766530.12,4960357.22,4580736.76,3861332.4,136.0,38.0,89.0,81152.93571428572,16.857142857142858,4.857142857142857,274.5,3,2
2019-03-21,4408617.11,3962414.33,5766530.12,4960357.22,182.0,39.0,134.0,101222.93428571428,15.714285714285714,5.714285714285714,312.52,3,3
2019-03-22,3610928.89,3304221.4,4408617.11,3962414.33,159.0,38.0,126.0,109122.78571428571,15.714285714285714,6.285714285714286,468.95,3,4
2019-03-23,3582976.25,3279702.06,3610928.89,3304221.4,123.0,37.0,140.0,106339.91714285713,15.0,6.428571428571429,519.83,3,5
2019-03-24,4240123.5,3766823.0,3582976.25,3279702.06,126.0,38.0,122.0,104441.19857142857,15.142857142857142,6.142857142857143,441.79,3,6
2019-03-25,4446564.37,4012232.01,4240123.5,3766823.0,148.0,37.0,115.0,90625.2342857143,15.428571428571429,6.142857142857143,321.28,3,0
2019-03-26,5345042.2,4766707.57,4446564.37,4012232.01,162.0,39.0,95.0,82237.15142857144,15.571428571428571,6.142857142857143,363.7,3,1
2019-03-27,6535411.89,5978075.49,5345042.2,4766707.57,204.0,39.0,131.0,81065.5157142857,15.571428571428571,5.428571428571429,401.08,3,2
2019-03-28,5315964.12,4667097.61,6535411.89,5978075.49,257.0,39.0,174.0,69522.84428571428,16.857142857142858,5.0,577.86,3,3
2019-03-29,4309156.23,3848197.98,5315964.12,4667097.61,205.0,39.0,190.0,68491.07714285715,16.857142857142858,4.857142857142857,995.29,3,4
2019-03-30,9442671.99,8583254.53,4309156.23,3848197.98,176.0,39.0,182.0,89680.13857142857,17.857142857142858,5.714285714285714,644.34,3,5
2019-03-31,7501232.88,6774268.33,9442671.99,8583254.53,334.0,39.0,217.0,101015.11285714284,17.285714285714285,6.142857142857143,859.46,3,6
2019-04-01,7842271.08,7122821.67,7501232.88,6774268.33,260.0,39.0,220.0,111707.52571428572,17.142857142857142,6.857142857142857,743.41,4,0
2019-04-02,6799630.38,6231069.37,7842271.08,7122821.67,249.0,39.0,230.0,114514.49142857142,18.285714285714285,7.0,859.85,4,1
2019-04-03,6787287.3,6224164.42,6799630.38,6231069.37,245.0,39.0,240.0,102142.4542857143,18.285714285714285,6.571428571428571,910.05,4,2
2019-04-04,2048272.63,1722283.77,6787287.3,6224164.42,234.0,39.0,193.0,118184.47285714287,18.285714285714285,7.142857142857143,565.54,4,3
2019-04-05,1919484.59,1795248.81,2048272.63,1722283.77,79.0,30.0,163.0,121847.50285714286,17.285714285714285,7.285714285714286,502.28,4,4
2019-04-06,2259659.48,2043470.72,1919484.59,1795248.81,64.0,30.0,132.0,116282.00571428573,18.857142857142858,7.0,452.63,4,5
2019-04-07,2241076.34,2042622.76,2259659.48,2043470.72,81.0,36.0,107.0,117646.42571428571,18.714285714285715,7.571428571428571,336.06,4,6
2019-04-08,3104721.28,2774939.49,2241076.34,2042622.76,91.0,34.0,80.0,117471.9542857143,20.285714285714285,7.714285714285714,524.46,4,0
