day_of_week,month,quarter,year,is_weekend,Revenue_lag_1d,Revenue_lag_7d,Revenue_rolling_7d_mean,Revenue_rolling_28d_mean,COGS_lag_1d,COGS_lag_7d,COGS_rolling_7d_mean,COGS_rolling_28d_mean,sessions_sum_lag_1d,sessions_sum_lag_7d,sessions_sum_rolling_7d_mean,sessions_sum_rolling_28d_mean,unique_visitors_sum_lag_1d,unique_visitors_sum_lag_7d,unique_visitors_sum_rolling_7d_mean,unique_visitors_sum_rolling_28d_mean,page_views_sum_lag_1d,page_views_sum_lag_7d,page_views_sum_rolling_7d_mean,page_views_sum_rolling_28d_mean,avg_bounce_rate_lag_1d,avg_bounce_rate_lag_7d,avg_bounce_rate_rolling_7d_mean,avg_bounce_rate_rolling_28d_mean,avg_session_duration_sec_mean_lag_1d,avg_session_duration_sec_mean_lag_7d,avg_session_duration_sec_mean_rolling_7d_mean,avg_session_duration_sec_mean_rolling_28d_mean,traffic_source_count_lag_1d,traffic_source_count_lag_7d,traffic_source_count_rolling_7d_mean,traffic_source_count_rolling_28d_mean,daily_order_count_lag_1d,daily_order_count_lag_7d,daily_order_count_rolling_7d_mean,daily_order_count_rolling_28d_mean,daily_customer_count_lag_1d,daily_customer_count_lag_7d,daily_customer_count_rolling_7d_mean,daily_customer_count_rolling_28d_mean,order_source_count_lag_1d,order_source_count_lag_7d,order_source_count_rolling_7d_mean,order_source_count_rolling_28d_mean,order_status_cancelled_count_lag_1d,order_status_cancelled_count_lag_7d,order_status_cancelled_count_rolling_7d_mean,order_status_cancelled_count_rolling_28d_mean,order_status_created_count_lag_1d,order_status_created_count_lag_7d,order_status_created_count_rolling_7d_mean,order_status_created_count_rolling_28d_mean,order_status_delivered_count_lag_1d,order_status_delivered_count_lag_7d,order_status_delivered_count_rolling_7d_mean,order_status_delivered_count_rolling_28d_mean,order_status_paid_count_lag_1d,order_status_paid_count_lag_7d,order_status_paid_count_rolling_7d_mean,order_status_paid_count_rolling_28d_mean,order_status_returned_count_lag_1d,order_status_returned_count_lag_7d,order_status_returned_count_rolling_7d_mean,order_status_returned_count_rolling_28d_mean,order_status_shipped_count_lag_1d,order_status_shipped_count_lag_7d,order_status_shipped_count_rolling_7d_mean,order_status_shipped_count_rolling_28d_mean,daily_total_quantity_lag_1d,daily_total_quantity_lag_7d,daily_total_quantity_rolling_7d_mean,daily_total_quantity_rolling_28d_mean,daily_gross_item_revenue_lag_1d,daily_gross_item_revenue_lag_7d,daily_gross_item_revenue_rolling_7d_mean,daily_gross_item_revenue_rolling_28d_mean,daily_discount_amount_lag_1d,daily_discount_amount_lag_7d,daily_discount_amount_rolling_7d_mean,daily_discount_amount_rolling_28d_mean,daily_distinct_products_lag_1d,daily_distinct_products_lag_7d,daily_distinct_products_rolling_7d_mean,daily_distinct_products_rolling_28d_mean,daily_estimated_cogs_lag_1d,daily_estimated_cogs_lag_7d,daily_estimated_cogs_rolling_7d_mean,daily_estimated_cogs_rolling_28d_mean,daily_return_count_lag_1d,daily_return_count_lag_7d,daily_return_count_rolling_7d_mean,daily_return_count_rolling_28d_mean,daily_refund_amount_lag_1d,daily_refund_amount_lag_7d,daily_refund_amount_rolling_7d_mean,daily_refund_amount_rolling_28d_mean,daily_return_quantity_lag_1d,daily_return_quantity_lag_7d,daily_return_quantity_rolling_7d_mean,daily_return_quantity_rolling_28d_mean,daily_stock_on_hand_sum_lag_1d,daily_stock_on_hand_sum_lag_7d,daily_stock_on_hand_sum_rolling_7d_mean,daily_stock_on_hand_sum_rolling_28d_mean,daily_units_received_sum_lag_1d,daily_units_received_sum_lag_7d,daily_units_received_sum_rolling_7d_mean,daily_units_received_sum_rolling_28d_mean,daily_units_sold_sum_lag_1d,daily_units_sold_sum_lag_7d,daily_units_sold_sum_rolling_7d_mean,daily_units_sold_sum_rolling_28d_mean,daily_stockout_days_sum_lag_1d,daily_stockout_days_sum_lag_7d,daily_stockout_days_sum_rolling_7d_mean,daily_stockout_days_sum_rolling_28d_mean,daily_days_of_supply_mean_lag_1d,daily_days_of_supply_mean_lag_7d,daily_days_of_supply_mean_rolling_7d_mean,daily_days_of_supply_mean_rolling_28d_mean,daily_fill_rate_mean_lag_1d,daily_fill_rate_mean_lag_7d,daily_fill_rate_mean_rolling_7d_mean,daily_fill_rate_mean_rolling_28d_mean,daily_inventory_product_count_lag_1d,daily_inventory_product_count_lag_7d,daily_inventory_product_count_rolling_7d_mean,daily_inventory_product_count_rolling_28d_mean
5,8,3,2012,1,3412496.65,6384195.03,3588916.8414285714,5082098.514642857,2699279.56,5087528.11,2853269.208571429,4004046.4628571426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,158.0,245.0,138.71428571428572,210.35714285714286,158.0,243.0,138.0,208.60714285714286,6.0,6.0,6.0,6.0,16.0,26.0,14.428571428571429,19.642857142857142,2.0,4.0,1.2857142857142858,1.8214285714285714,125.0,190.0,108.71428571428571,168.32142857142858,1.0,6.0,3.2857142857142856,4.428571428571429,9.0,12.0,8.0,11.571428571428571,5.0,7.0,3.0,4.571428571428571,757.0,1161.0,678.7142857142857,1045.142857142857,3412496.65,6384195.03,3588916.8414285714,5082098.514642857,0.0,0.0,0.0,0.0,107.0,155.0,100.85714285714286,124.60714285714286,2699279.563340089,5087528.1056634085,2853269.209815357,4004046.463956547,19.0,8.0,11.142857142857142,7.678571428571429,271024.06,68406.08,144871.61142857143,103967.81499999999,56.0,19.0,31.428571428571427,20.785714285714285,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
6,8,3,2012,1,2732604.35,2359224.19,3067261.0300000003,5043233.262500001,2168668.05,1863413.11,2436289.1999999997,3971660.862142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,110.0,76.0,119.42857142857143,208.67857142857142,110.0,76.0,119.0,207.03571428571428,6.0,6.0,6.0,6.0,8.0,6.0,11.857142857142858,19.5,0.0,0.0,0.7142857142857143,1.7857142857142858,83.0,60.0,93.42857142857143,166.67857142857142,2.0,2.0,2.7142857142857144,4.428571428571429,12.0,6.0,8.0,11.642857142857142,5.0,2.0,2.7142857142857144,4.642857142857143,577.0,359.0,595.2857142857143,1038.9285714285713,2732604.35,2359224.19,3067261.0300000003,5043233.262500001,0.0,0.0,0.0,0.0,79.0,62.0,90.0,123.67857142857143,2168668.047857173,1863413.1137686607,2436289.2015573233,3971660.8632345875,9.0,12.0,11.285714285714286,7.928571428571429,140878.88,120347.12,155224.86857142855,107107.52500000001,29.0,33.0,32.857142857142854,21.607142857142858,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
0,8,3,2012,0,3388181.83,3630003.7,3214254.978571429,5023209.710714286,2654275.25,2922718.71,2549269.5057142857,3953796.333571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,138.0,114.0,128.28571428571428,208.28571428571428,137.0,114.0,127.71428571428571,206.64285714285714,6.0,6.0,6.0,6.0,12.0,9.0,12.714285714285714,19.357142857142858,1.0,1.0,0.8571428571428571,1.7857142857142858,111.0,88.0,100.71428571428571,166.60714285714286,4.0,5.0,3.0,4.428571428571429,9.0,9.0,8.428571428571429,11.678571428571429,1.0,2.0,2.5714285714285716,4.428571428571429,689.0,560.0,642.4285714285714,1037.392857142857,3388181.83,3630003.7,3214254.978571429,5023209.710714286,0.0,0.0,0.0,0.0,102.0,89.0,95.71428571428571,123.82142857142857,2654275.2487820983,2922718.7101814244,2549269.5065592425,3953796.3346336004,15.0,6.0,11.714285714285714,8.392857142857142,200854.66,147083.88,166725.94571428568,113797.52642857142,41.0,20.0,34.0,23.0,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
1,8,3,2012,0,3928170.01,2240253.44,3256850.1657142853,5038365.729285714,3189564.96,1781265.84,2587390.3985714284,3970987.2396428576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,153.0,93.0,133.85714285714286,208.75,153.0,91.0,133.28571428571428,207.14285714285714,6.0,6.0,6.0,6.0,10.0,13.0,12.857142857142858,19.321428571428573,2.0,0.0,1.0,1.8571428571428572,130.0,68.0,106.71428571428571,167.32142857142858,3.0,5.0,2.7142857142857144,4.25,6.0,4.0,8.0,11.642857142857142,2.0,3.0,2.5714285714285716,4.357142857142857,765.0,471.0,671.7142857142857,1039.0357142857142,3928170.01,2240253.44,3256850.1657142853,5038365.729285714,0.0,0.0,0.0,0.0,95.0,78.0,96.57142857142857,123.89285714285714,3189564.9565589,1781265.8378658865,2587390.3988988823,3970987.2405456146,15.0,12.0,13.0,8.821428571428571,152774.26,112879.45999999999,167538.85714285713,118676.23071428572,47.0,29.0,37.857142857142854,24.535714285714285,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
2,8,3,2012,0,4033912.16,2617553.36,3513087.125714286,5022550.824642858,3258198.58,1997006.42,2798380.79,3963670.7014285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,151.0,129.0,142.14285714285714,207.53571428571428,151.0,128.0,141.85714285714286,206.0,6.0,6.0,6.0,6.0,14.0,15.0,13.0,19.142857142857142,0.0,0.0,1.0,1.8214285714285714,121.0,99.0,114.28571428571429,166.35714285714286,4.0,4.0,2.5714285714285716,4.214285714285714,8.0,9.0,8.571428571428571,11.607142857142858,4.0,2.0,2.7142857142857144,4.392857142857143,765.0,621.0,713.7142857142857,1032.142857142857,4033912.16,2617553.36,3513087.125714286,5022550.824642858,0.0,0.0,0.0,0.0,113.0,103.0,101.57142857142857,123.75,3258198.5833851974,1997006.4242339963,2798380.791115927,3963670.7024837234,11.0,5.0,12.857142857142858,9.107142857142858,122806.12,51784.979999999996,168956.95142857145,122242.73250000001,29.0,16.0,37.857142857142854,25.392857142857142,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
3,8,3,2012,0,3780293.26,4478691.52,3679192.825714286,4972413.388928572,2886923.59,3621672.71,2925511.814285714,3921346.109642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,162.0,156.0,146.85714285714286,205.28571428571428,161.0,156.0,146.57142857142858,203.78571428571428,6.0,6.0,6.0,6.0,15.0,16.0,13.0,18.928571428571427,0.0,2.0,1.0,1.7857142857142858,129.0,131.0,118.57142857142857,164.28571428571428,4.0,0.0,2.5714285714285716,4.357142857142857,12.0,7.0,9.0,11.535714285714286,2.0,0.0,2.7142857142857144,4.392857142857143,828.0,822.0,743.2857142857143,1022.9642857142857,3780293.2600000002,4478691.5200000005,3679192.825714286,4972413.388928572,0.0,0.0,0.0,0.0,107.0,112.0,102.14285714285714,123.0,2886923.5917964345,3621672.7136540324,2925511.815053418,3921346.110817236,13.0,16.0,14.0,9.5,151816.06,242575.69999999998,183247.10571428572,126836.06499999999,34.0,47.0,40.42857142857143,26.464285714285715,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
4,8,3,2012,0,5249978.18,3412496.65,3789376.634285714,4930573.784285715,4222455.97,2699279.56,3011337.9942857143,3893317.004642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,212.0,158.0,154.85714285714286,203.46428571428572,209.0,158.0,154.14285714285714,202.0,6.0,6.0,6.0,6.0,25.0,16.0,14.285714285714286,19.107142857142858,0.0,2.0,0.7142857142857143,1.7857142857142858,165.0,125.0,123.42857142857143,162.53571428571428,5.0,1.0,3.2857142857142856,4.357142857142857,15.0,9.0,10.142857142857142,11.321428571428571,2.0,5.0,3.0,4.357142857142857,1153.0,757.0,790.5714285714286,1016.9285714285714,5249978.18,3412496.65,3789376.634285714,4930573.784285715,0.0,0.0,0.0,0.0,141.0,107.0,106.28571428571429,122.96428571428571,4222455.9695393555,2699279.563340089,3011337.9944656068,3893317.005710743,10.0,19.0,13.142857142857142,9.678571428571429,113705.70999999999,271024.06,164837.10714285713,129622.06500000002,24.0,56.0,37.142857142857146,26.928571428571427,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
5,8,3,2012,1,4089284.05,2732604.35,3886060.5485714287,4891924.269642858,3238908.92,2168668.05,3088427.902857143,3858492.693214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,158.0,110.0,154.85714285714286,200.85714285714286,158.0,110.0,154.14285714285714,199.42857142857142,6.0,6.0,6.0,6.0,11.0,8.0,13.571428571428571,18.678571428571427,2.0,0.0,0.7142857142857143,1.7857142857142858,134.0,83.0,124.71428571428571,160.67857142857142,2.0,2.0,3.4285714285714284,4.321428571428571,6.0,12.0,9.714285714285714,11.285714285714286,3.0,5.0,2.7142857142857144,4.107142857142857,768.0,577.0,792.1428571428571,1000.5357142857143,4089284.05,2732604.35,3886060.5485714287,4891924.269642858,0.0,0.0,0.0,0.0,123.0,79.0,108.57142857142857,122.82142857142857,3238908.9209638075,2168668.047857173,3088427.9026975664,3858492.69432967,14.0,9.0,12.428571428571429,10.142857142857142,99923.97,140878.88,140394.23714285714,133136.79285714286,37.0,29.0,34.42857142857143,28.214285714285715,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
6,8,3,2012,1,3450015.71,3388181.83,3988547.885714286,4892204.937142857,2808916.94,2654275.25,3179892.0300000003,3860737.0321428576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,135.0,138.0,158.42857142857142,199.57142857142858,135.0,137.0,157.71428571428572,198.17857142857142,6.0,6.0,6.0,6.0,6.0,12.0,13.285714285714286,18.285714285714285,2.0,1.0,1.0,1.8214285714285714,112.0,111.0,128.85714285714286,159.85714285714286,4.0,4.0,3.7142857142857144,4.321428571428571,7.0,9.0,9.0,11.178571428571429,4.0,1.0,2.5714285714285716,4.107142857142857,640.0,689.0,801.1428571428571,992.8571428571429,3450015.71,3388181.83,3988547.885714286,4892204.937142857,0.0,0.0,0.0,0.0,113.0,102.0,113.42857142857143,123.17857142857143,2808916.935011936,2654275.2487820983,3179892.0294339615,3860737.0329508265,17.0,15.0,13.571428571428571,10.607142857142858,217724.80000000002,200854.66,151372.2257142857,135929.9742857143,39.0,41.0,35.857142857142854,28.928571428571427,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
0,8,3,2012,0,3904300.93,3928170.01,4062279.185714286,4920303.164285714,3006801.4,3189564.96,3230252.9085714286,3877706.4971428565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,158.0,153.0,161.28571428571428,200.21428571428572,156.0,153.0,160.42857142857142,198.78571428571428,6.0,6.0,6.0,6.0,10.0,10.0,13.0,18.214285714285715,1.0,2.0,1.0,1.7857142857142858,134.0,130.0,132.14285714285714,160.53571428571428,1.0,3.0,3.2857142857142856,4.25,7.0,6.0,8.714285714285714,11.214285714285714,5.0,2.0,3.142857142857143,4.214285714285714,865.0,765.0,826.2857142857143,998.25,3904300.93,3928170.01,4062279.185714286,4920303.164285714,0.0,0.0,0.0,0.0,107.0,95.0,114.14285714285714,123.67857142857143,3006801.40112138,3189564.9565589,3230252.9083395726,3877706.4979150044,15.0,15.0,13.571428571428571,10.928571428571429,202280.82,152774.26,151575.96285714285,136137.47,36.0,47.0,35.142857142857146,29.357142857142858,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
1,8,3,2012,0,3541027.32,4033912.16,4006973.0871428573,4877821.365357143,2827038.81,3258198.58,3178463.458571429,3847064.7882142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,158.0,151.0,162.0,198.5,157.0,151.0,161.0,197.14285714285714,6.0,6.0,6.0,6.0,17.0,14.0,14.0,18.464285714285715,3.0,0.0,1.1428571428571428,1.8928571428571428,123.0,121.0,131.14285714285714,158.75,3.0,4.0,3.2857142857142856,4.214285714285714,7.0,8.0,8.857142857142858,11.107142857142858,5.0,4.0,3.5714285714285716,4.071428571428571,796.0,765.0,830.7142857142857,989.6428571428571,3541027.32,4033912.16,4006973.0871428573,4877821.365357143,0.0,0.0,0.0,0.0,107.0,113.0,115.85714285714286,122.64285714285714,2827038.8091826653,3258198.5833851974,3178463.4587143967,3847064.788780942,17.0,11.0,13.857142857142858,11.357142857142858,239785.46,122806.12,164006.13428571427,140138.385,62.0,29.0,37.285714285714285,31.035714285714285,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
2,8,3,2012,0,4147483.23,3780293.26,4023197.5257142857,4879642.333571428,3364364.64,2886923.59,3193630.0385714285,3851204.5735714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,172.0,162.0,165.0,198.0,172.0,161.0,164.0,196.67857142857142,6.0,6.0,6.0,6.0,19.0,15.0,14.714285714285714,18.535714285714285,1.0,0.0,1.2857142857142858,1.7857142857142858,132.0,129.0,132.71428571428572,158.21428571428572,5.0,4.0,3.4285714285714284,4.214285714285714,14.0,12.0,9.714285714285714,11.25,1.0,2.0,3.142857142857143,4.0,851.0,828.0,843.0,987.7857142857143,4147483.23,3780293.2600000002,4023197.5257142857,4879642.333571428,0.0,0.0,0.0,0.0,125.0,107.0,117.57142857142857,122.75,3364364.6362951347,2886923.5917964345,3193630.03770153,3851204.573884567,16.0,13.0,14.571428571428571,11.75,171977.21,151816.06,171030.57571428572,143376.86821428573,38.0,34.0,38.57142857142857,31.928571428571427,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
3,8,3,2012,0,4597682.81,5249978.18,4139967.461428571,4856463.573928571,3562468.33,4222455.97,3290136.4299999997,3830577.7507142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,185.0,212.0,168.28571428571428,196.60714285714286,184.0,209.0,167.28571428571428,195.35714285714286,6.0,6.0,6.0,6.0,18.0,25.0,15.142857142857142,18.357142857142858,3.0,0.0,1.7142857142857142,1.7142857142857142,148.0,165.0,135.42857142857142,157.64285714285714,6.0,5.0,3.7142857142857144,4.285714285714286,8.0,15.0,9.142857142857142,10.714285714285714,2.0,2.0,3.142857142857143,3.892857142857143,925.0,1153.0,856.8571428571429,981.8928571428571,4597682.81,5249978.18,4139967.461428571,4856463.573928571,0.0,0.0,0.0,0.0,122.0,141.0,119.71428571428571,122.14285714285714,3562468.3303695684,4222455.9695393555,3290136.428926264,3830577.75100577,12.0,10.0,14.428571428571429,11.892857142857142,136318.88,113705.70999999999,168816.69285714286,143176.07821428572,28.0,24.0,37.714285714285715,32.07142857142857,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
4,8,3,2012,0,5478869.55,4089284.05,4172666.2285714285,4843138.734285714,4195738.04,3238908.92,3286319.5828571427,3816883.6900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,231.0,158.0,171.0,195.10714285714286,228.0,158.0,170.0,193.85714285714286,6.0,6.0,6.0,6.0,21.0,11.0,14.571428571428571,18.0,3.0,2.0,2.142857142857143,1.8214285714285714,185.0,134.0,138.28571428571428,156.46428571428572,6.0,2.0,3.857142857142857,4.321428571428571,11.0,6.0,8.571428571428571,10.678571428571429,5.0,3.0,3.5714285714285716,3.8214285714285716,1107.0,768.0,850.2857142857143,974.6428571428571,5478869.55,4089284.05,4172666.2285714285,4843138.734285714,0.0,0.0,0.0,0.0,133.0,123.0,118.57142857142857,121.14285714285714,4195738.041394829,3238908.9209638075,3286319.582048475,3816883.6903230096,14.0,14.0,15.0,12.142857142857142,134683.32,99923.97,171813.4942857143,146331.00714285715,39.0,37.0,39.857142857142854,32.892857142857146,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
5,8,3,2012,1,4637850.57,3450015.71,4251032.874285714,4824608.417142858,3632210.67,2808916.94,3342505.5471428568,3804126.8496428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00445,0.00445,0.004488571428571428,0.004482857142857143,209.3,209.3,210.54285714285714,209.65357142857144,0.0,0.0,0.0,0.0,196.0,135.0,176.42857142857142,194.53571428571428,195.0,135.0,175.28571428571428,193.28571428571428,6.0,6.0,6.0,6.0,22.0,6.0,16.142857142857142,17.892857142857142,1.0,2.0,2.0,1.7857142857142858,159.0,112.0,141.85714285714286,156.21428571428572,4.0,4.0,4.142857142857143,4.357142857142857,7.0,7.0,8.714285714285714,10.428571428571429,3.0,4.0,3.5714285714285716,3.857142857142857,973.0,640.0,879.5714285714286,971.1785714285714,4637850.57,3450015.71,4251032.874285714,4824608.417142858,0.0,0.0,0.0,0.0,138.0,113.0,120.71428571428571,121.60714285714286,3632210.66515299,2808916.935011936,3342505.5455040717,3804126.8497628127,16.0,17.0,15.285714285714286,12.464285714285714,124958.08,217724.80000000002,175389.79571428572,148894.03,39.0,39.0,40.142857142857146,33.642857142857146,0.0,0.0,0.0,23698.0,7744.0,7744.0,7744.0,8796.0,6650.0,6650.0,6650.0,7451.0,0.0,0.0,0.0,402.0,842.3717693836978,842.3717693836978,842.3717693836978,93.25316455696202,0.9623243295019157,0.9623243295019157,0.9623243295019157,0.9660749367088608,0.0,0.0,0.0,395.0
