date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_rolling_7d,sessions_rolling_30d,sessions_rolling_90d
2021-01-17,16227,13003,67057,0.00531,293.8,15949.142857142857,17359.633333333335,18176.9
2021-01-18,15948,11290,59449,0.0058,159.4,15871.285714285714,17223.3,18142.67777777778
2021-01-19,16117,12572,68303,0.00439,228.1,15905.0,17086.733333333334,18061.077777777777
2021-01-20,15543,11545,69867,0.0039,191.7,15971.714285714286,16976.1,18022.266666666666
2021-01-21,15673,11090,61671,0.00406,236.5,15848.285714285714,16874.966666666667,17947.144444444446
2021-01-22,16747,12024,55374,0.00472,303.9,15988.857142857143,16793.9,17878.255555555555
2021-01-23,16160,12050,61099,0.00539,235.4,16059.285714285714,16653.433333333334,17840.133333333335
2021-01-24,15728,11746,57187,0.00329,284.5,15988.0,16537.466666666667,17771.833333333332
2021-01-25,17059,12064,85576,0.00542,317.7,16146.714285714286,16441.633333333335,17716.533333333333
2021-01-26,16118,12581,57820,0.00352,147.1,16146.857142857143,16235.366666666667,17663.855555555554
2021-01-27,17898,14011,68989,0.00544,249.6,16483.285714285714,16229.866666666667,17620.17777777778
2021-01-28,14112,9931,72021,0.00489,213.6,16260.285714285714,15997.6,17528.577777777777
2021-01-29,15601,11768,66036,0.00469,239.3,16096.57142857143,15833.2,17435.82222222222
2021-01-30,16213,12103,85859,0.00557,251.5,16104.142857142857,15781.4,17413.244444444445
2021-01-31,14307,10979,54842,0.00343,126.3,15901.142857142857,15772.633333333333,17354.977777777778
2021-02-01,24811,19041,121401,0.00348,190.4,17008.571428571428,16157.433333333332,17437.755555555555
2021-02-02,25619,18057,116068,0.00568,238.1,18365.85714285714,16520.033333333333,17541.555555555555
2021-02-03,24601,19055,96562,0.00434,190.5,19323.428571428572,16842.433333333334,17639.2
2021-02-04,24393,17316,85004,0.00511,305.8,20792.14285714286,17117.6,17722.255555555555
2021-02-05,23162,16799,89702,0.00469,152.2,21872.285714285714,17345.2,17789.81111111111
2021-02-06,28524,20728,141994,0.00441,302.9,23631.0,17738.966666666667,17901.8
2021-02-07,25884,19478,129366,0.00353,109.9,25284.85714285714,18056.3,17992.722222222223
2021-02-08,22937,17347,83607,0.00412,302.6,25017.14285714286,18276.1,18033.21111111111
2021-02-09,22393,18180,108739,0.00352,212.8,24556.285714285714,18573.066666666666,18073.244444444445
2021-02-10,21106,16559,98582,0.00484,191.8,24057.0,18726.833333333332,18109.355555555554
2021-02-11,23164,18564,120219,0.00466,128.2,23881.428571428572,18969.6,18173.444444444445
2021-02-12,20050,15090,103675,0.00458,242.3,23436.85714285714,19135.4,18199.62222222222
2021-02-13,20675,16310,86780,0.00384,293.6,22315.571428571428,19273.333333333332,18270.9
2021-02-14,19107,14102,97327,0.00506,260.8,21347.428571428572,19384.8,18282.17777777778
2021-02-15,21007,16081,68470,0.0035,225.4,21071.714285714286,19562.8,18337.37777777778
2021-02-16,24988,18787,98983,0.00456,306.7,21442.428571428572,19854.833333333332,18431.78888888889
2021-02-17,27259,21684,107385,0.00556,115.0,22321.428571428572,20231.866666666665,18554.11111111111
2021-02-18,23888,19308,121845,0.00517,298.3,22424.85714285714,20490.9,18621.144444444446
2021-02-19,20136,15365,97088,0.00359,223.4,22437.14285714286,20644.0,18655.11111111111
2021-02-20,22514,16093,81093,0.00339,211.0,22699.85714285714,20872.033333333333,18719.0
2021-02-21,24929,19918,113473,0.00542,236.0,23531.571428571428,21144.766666666666,18825.21111111111
2021-02-22,21488,16743,88253,0.00469,240.4,23600.285714285714,21322.366666666665,18855.12222222222
2021-02-23,23227,17758,110633,0.00438,108.4,23348.714285714286,21572.333333333332,18941.866666666665
2021-02-24,24814,18311,109543,0.0052,314.6,22999.428571428572,21830.833333333332,19031.655555555557
2021-02-25,25641,19004,117903,0.00441,264.5,23249.85714285714,22148.266666666666,19124.077777777777
2021-02-26,20529,16603,85164,0.00369,203.7,23306.0,22235.966666666667,19146.144444444446
2021-02-27,22079,15987,117948,0.0057,317.3,23243.85714285714,22501.533333333333,19189.7
2021-02-28,26771,19046,121825,0.00433,227.0,23507.0,22873.866666666665,19289.11111111111
2021-03-01,30058,23636,139274,0.00377,126.6,24731.285714285714,23335.366666666665,19404.78888888889
2021-03-02,34281,27865,150636,0.00511,194.1,26310.428571428572,24001.166666666668,19563.21111111111
2021-03-03,37125,27617,174633,0.00415,299.1,28069.14285714286,24411.633333333335,19748.8
2021-03-04,34850,24960,180481,0.00534,218.7,29384.714285714286,24719.333333333332,19956.87777777778
2021-03-05,34458,27269,136717,0.00504,316.3,31374.571428571428,25047.9,20123.644444444446
2021-03-06,33670,27371,133076,0.00449,177.2,33030.42857142857,25357.133333333335,20284.055555555555
2021-03-07,36948,28600,157069,0.00565,225.9,34484.28571428572,25816.666666666668,20495.233333333334
2021-03-08,35780,27855,140464,0.00349,178.3,35301.71428571428,26058.533333333333,20682.277777777777
2021-03-09,31141,22131,156070,0.00526,294.3,34853.142857142855,26233.766666666666,20809.044444444444
2021-03-10,37934,26752,195688,0.00398,276.9,34968.71428571428,26733.666666666668,21047.366666666665
2021-03-11,34349,26011,168223,0.00457,186.7,34897.142857142855,27132.2,21249.155555555557
2021-03-12,32364,23561,105747,0.00346,169.7,34598.0,27507.466666666667,21422.344444444443
2021-03-13,31175,24629,112065,0.00406,307.3,34241.57142857143,27774.5,21585.766666666666
2021-03-14,30999,25273,114789,0.00547,116.3,33391.71428571428,28139.466666666667,21717.31111111111
2021-03-15,31562,23684,161584,0.00392,170.8,32789.142857142855,28502.366666666665,21841.7
2021-03-16,30694,24351,159810,0.00459,213.6,32725.285714285714,28888.6,21968.544444444444
2021-03-17,31897,25392,170214,0.00481,318.6,31862.85714285714,29251.6,22102.355555555554
2021-03-18,35408,28839,182242,0.00579,124.5,32014.14285714286,29598.933333333334,22271.133333333335
2021-03-19,34760,28067,120473,0.00385,261.3,32356.428571428572,29848.966666666667,22434.71111111111
2021-03-20,31417,24295,126393,0.00464,310.7,32391.0,30099.933333333334,22559.18888888889
2021-03-21,34445,26647,124002,0.00406,269.6,32883.28571428572,30576.9,22732.333333333332
2021-03-22,33491,26683,121744,0.00439,103.1,33158.857142857145,30942.8,22896.6
2021-03-23,28368,20831,105036,0.00451,101.6,32826.57142857143,31057.433333333334,22998.7
2021-03-24,28378,21514,109227,0.00399,278.7,32323.85714285714,31287.1,23087.633333333335
2021-03-25,36949,28753,161932,0.0058,167.8,32544.0,31744.5,23284.766666666666
2021-03-26,31567,22349,122036,0.00566,302.5,32087.85714285714,31969.6,23414.022222222222
2021-03-27,32631,23595,147924,0.00472,192.1,32261.285714285714,32202.6,23528.744444444445
2021-03-28,30890,23435,161355,0.00435,310.2,31753.428571428572,32547.966666666667,23671.266666666666
2021-03-29,34658,26535,185511,0.00415,299.9,31920.14285714286,32967.26666666667,23822.133333333335
2021-03-30,27851,21589,134872,0.00472,193.7,31846.285714285714,33003.26666666667,23903.444444444445
2021-03-31,30899,22549,126799,0.00356,218.2,32206.428571428572,33031.3,24049.355555555554
2021-04-01,41841,33400,158113,0.00403,102.2,32905.28571428572,33283.3,24352.366666666665
2021-04-02,44123,31584,214010,0.00524,161.5,34699.0,33516.566666666666,24695.21111111111
2021-04-03,41643,30558,161901,0.00477,166.6,35986.42857142857,33743.0,24994.12222222222
2021-04-04,39805,28128,200899,0.00365,196.2,37260.0,33921.23333333333,25270.522222222222
2021-04-05,47943,35534,209958,0.00383,290.8,39157.857142857145,34397.0,25623.911111111112
2021-04-06,44337,34814,229084,0.00406,121.4,41513.0,34643.3,25935.055555555555
2021-04-07,42648,32357,157589,0.00389,167.3,43191.42857142857,34872.23333333333,26223.244444444445
2021-04-08,46956,35299,239902,0.0052,298.8,43922.142857142855,35399.4,26563.155555555557
2021-04-09,45568,33443,193914,0.00416,223.0,44128.57142857143,35653.86666666667,26887.87777777778
2021-04-10,42541,34382,205786,0.00336,124.6,44256.857142857145,35926.933333333334,27210.733333333334
2021-04-11,43154,32111,138797,0.00477,123.6,44735.28571428572,36286.6,27506.966666666667
2021-04-12,47621,35359,182817,0.00406,136.3,44689.28571428572,36834.8,27859.633333333335
2021-04-13,43787,33075,237704,0.00397,108.1,44610.71428571428,37261.066666666666,28178.644444444446
2021-04-14,41868,33201,218893,0.00531,246.5,44499.28571428572,37604.6,28460.1
2021-04-15,46066,36105,162617,0.00469,310.4,44372.142857142855,38117.0,28796.8
2021-04-16,43728,33236,155174,0.00322,152.8,44109.28571428572,38511.36666666667,29108.588888888888
2021-04-17,47170,34731,171205,0.00534,115.7,44770.57142857143,38903.433333333334,29452.4
2021-04-18,42920,32739,155375,0.00324,144.0,44737.142857142855,39175.433333333334,29752.088888888888
2021-04-19,48473,38183,183223,0.00336,259.3,44858.857142857145,39743.96666666667,30111.6
2021-04-20,42582,31626,150485,0.0038,111.5,44686.71428571428,40015.2,30412.033333333333
2021-04-21,37415,28122,137412,0.00492,313.6,44050.57142857143,40146.0,30653.61111111111
2021-04-22,44828,33107,221933,0.00485,194.4,43873.71428571428,40694.666666666664,30965.62222222222
2021-04-23,41069,30398,194843,0.00376,281.1,43493.857142857145,41117.7,31242.38888888889
2021-04-24,45034,36788,211215,0.00511,115.6,43188.71428571428,41387.2,31568.01111111111
2021-04-25,50274,40430,254833,0.00382,185.6,44239.28571428572,42010.76666666667,31937.066666666666
2021-04-26,40077,31568,164581,0.0055,191.9,43039.857142857145,42258.96666666667,32203.277777777777
2021-04-27,43799,31642,206019,0.00544,289.7,43213.71428571428,42689.26666666667,32491.066666666666
2021-04-28,47571,33983,212630,0.00415,135.5,44664.57142857143,43119.7,32862.833333333336
2021-04-29,46907,33983,162107,0.00467,211.1,44961.57142857143,43754.9,33210.677777777775
2021-04-30,50714,40411,194628,0.0044,296.5,46339.42857142857,44415.4,33594.02222222222
2021-05-01,38587,27949,180978,0.00444,209.5,45418.42857142857,44306.933333333334,33863.8
2021-05-02,39941,31361,128241,0.00499,251.8,43942.28571428572,44167.53333333333,34031.91111111111
2021-05-03,47936,36124,207575,0.00339,204.0,45065.0,44377.3,34279.87777777778
2021-05-04,40128,32736,172741,0.00381,234.2,44540.57142857143,44388.066666666666,34452.4
2021-05-05,42121,33188,224669,0.00355,310.3,43762.0,44194.0,34649.37777777778
2021-05-06,38251,30338,146607,0.00576,271.6,42525.42857142857,43991.13333333333,34817.03333333333
2021-05-07,40597,32930,186760,0.00446,218.7,41080.142857142855,43922.76666666667,34951.177777777775
2021-05-08,42180,30797,202495,0.00353,127.5,41593.42857142857,43763.566666666666,35132.24444444444
2021-05-09,47574,36687,221606,0.00548,269.9,42683.857142857145,43830.433333333334,35405.98888888889
2021-05-10,40689,28723,146918,0.00462,297.6,41648.57142857143,43768.7,35609.27777777778
2021-05-11,41632,30068,216979,0.0048,212.8,41863.42857142857,43717.96666666667,35837.34444444445
2021-05-12,40035,31679,173943,0.00577,209.6,41565.42857142857,43465.1,36024.8
2021-05-13,44172,33131,145415,0.00399,314.8,42411.28571428572,43477.933333333334,36292.822222222225
2021-05-14,41669,29288,220903,0.00351,102.1,42564.42857142857,43471.3,36526.08888888889
2021-05-15,44877,32359,163408,0.00347,280.4,42949.71428571428,43431.666666666664,36812.42222222222
2021-05-16,46038,32930,178309,0.00408,182.2,42730.28571428572,43508.666666666664,37090.544444444444
2021-05-17,40445,29227,133550,0.00383,152.7,42695.42857142857,43284.5,37262.28888888889
2021-05-18,40506,32133,144075,0.00576,222.9,42534.57142857143,43204.03333333333,37409.47777777778
2021-05-19,40499,31915,191765,0.00425,142.8,42600.857142857145,42938.23333333333,37594.044444444444
2021-05-20,48008,34549,234218,0.00347,203.3,43148.857142857145,43119.1,37903.73333333333
2021-05-21,40494,30867,207787,0.00544,279.2,42981.0,43221.73333333333,38103.51111111111
2021-05-22,36963,28930,152131,0.0052,171.9,41850.42857142857,42959.566666666666,38237.22222222222
2021-05-23,45854,34982,172164,0.00495,239.7,41824.142857142855,43119.066666666666,38507.955555555556
2021-05-24,44500,33428,223584,0.00502,217.5,42403.42857142857,43101.26666666667,38744.322222222225
2021-05-25,40082,28264,149247,0.00543,127.9,42342.857142857145,42761.53333333333,38913.96666666667
2021-05-26,45774,37206,211861,0.00394,281.4,43096.42857142857,42951.433333333334,39137.666666666664
2021-05-27,35745,28000,177423,0.00476,133.8,41344.57142857143,42682.96666666667,39306.73333333333
2021-05-28,41259,31125,152716,0.00514,177.9,41453.857142857145,42472.566666666666,39519.84444444445
2021-05-29,30460,22820,165532,0.00538,233.5,40524.857142857145,41924.333333333336,39560.833333333336
2021-05-30,36841,26242,147220,0.00458,164.0,39237.28571428572,41461.9,39636.2
2021-05-31,44156,33751,169380,0.005,219.6,39188.142857142855,41647.53333333333,39745.92222222222
2021-06-01,40847,32094,213982,0.00449,220.1,39297.42857142857,41677.73333333333,39787.27777777778
2021-06-02,42831,31013,182212,0.00467,265.3,38877.0,41507.566666666666,39875.955555555556
2021-06-03,48600,38637,184769,0.00478,317.2,40713.42857142857,41789.96666666667,40033.08888888889
2021-06-04,44701,32417,226819,0.00366,162.1,41205.142857142855,41875.96666666667,40155.65555555555
2021-06-05,46818,37746,238843,0.00404,162.2,43542.0,42161.53333333333,40265.322222222225
2021-06-06,40909,32161,150967,0.00449,169.9,44123.142857142855,42171.933333333334,40322.311111111114
2021-06-07,46202,33516,198783,0.00562,166.2,44415.42857142857,42306.0,40489.65555555555
2021-06-08,45781,37084,219913,0.0048,130.8,45120.28571428572,42246.23333333333,40576.84444444445
2021-06-09,34088,27887,130269,0.00422,205.6,43871.28571428572,42026.2,40573.944444444445
2021-06-10,44249,32430,217077,0.00424,187.7,43249.71428571428,42113.433333333334,40706.0
2021-06-11,44246,32772,164717,0.00473,208.8,43184.71428571428,42253.8,40851.23333333333
2021-06-12,44378,35506,154157,0.00537,193.4,42836.142857142855,42260.666666666664,40999.88888888889
2021-06-13,42050,31300,215993,0.00388,213.2,42999.142857142855,42273.36666666667,41116.42222222222
2021-06-14,46537,36237,246126,0.00571,180.9,43047.0,42328.7,41292.455555555556
2021-06-15,44310,31547,210222,0.00492,195.6,42836.857142857145,42271.1,41430.37777777778
2021-06-16,44337,35817,229232,0.00564,183.3,44301.0,42400.833333333336,41529.58888888889
2021-06-17,47460,37553,238402,0.00345,151.4,44759.71428571428,42632.63333333333,41670.7
2021-06-18,43011,34964,202414,0.00547,254.9,44583.28571428572,42716.36666666667,41799.52222222222
2021-06-19,43105,35045,148637,0.00338,136.3,44401.42857142857,42552.933333333334,41895.74444444444
2021-06-20,45601,33536,218671,0.00391,216.3,44908.71428571428,42723.166666666664,42030.3
2021-06-21,50225,40208,255212,0.00545,177.1,45435.57142857143,43165.23333333333,42273.15555555555
2021-06-22,44414,35172,231173,0.00469,138.0,45450.42857142857,43117.23333333333,42451.333333333336
2021-06-23,40031,31413,139944,0.0047,136.9,44835.28571428572,42968.26666666667,42485.57777777778
2021-06-24,46126,36500,189683,0.00479,146.7,44644.71428571428,43169.73333333333,42647.34444444445
2021-06-25,38862,30258,150660,0.00423,229.1,44052.0,42939.333333333336,42716.57777777778
2021-06-26,38286,28676,174622,0.00459,153.9,43363.57142857143,43024.03333333333,42798.75555555556
2021-06-27,49137,39354,260766,0.00541,308.4,43868.71428571428,43286.63333333333,42959.63333333333
2021-06-28,46294,35882,202773,0.00329,285.4,43307.142857142855,43814.433333333334,43164.555555555555
2021-06-29,40996,30081,215178,0.00321,133.5,42818.857142857145,43952.933333333334,43276.74444444444
2021-06-30,45773,33294,233584,0.00399,152.9,43639.142857142855,44006.833333333336,43320.433333333334
2021-07-01,37571,29901,180410,0.00362,141.3,42417.0,43897.63333333333,43247.63333333333
2021-07-02,33233,27127,152049,0.00522,253.8,41612.857142857145,43577.7,43154.188888888886
2021-07-03,35152,24966,184088,0.00333,257.1,41165.142857142855,43129.433333333334,43102.48888888889
2021-07-04,32810,24267,170944,0.00448,297.0,38832.71428571428,42733.066666666666,42934.34444444445
2021-07-05,29990,21941,119299,0.00467,103.6,36503.57142857143,42172.13333333333,42774.933333333334
2021-07-06,31012,23158,156722,0.00358,154.2,35077.28571428572,41842.23333333333,42645.64444444444
2021-07-07,30311,24007,123602,0.00322,297.9,32868.42857142857,41312.53333333333,42460.7
2021-07-08,33426,25458,118185,0.00361,145.3,32276.285714285714,40900.7,42325.78888888889
2021-07-09,34217,25366,174288,0.00546,162.7,32416.85714285714,40905.0,42233.3
2021-07-10,31779,22917,150809,0.00565,120.0,31935.0,40489.333333333336,42106.91111111111
2021-07-11,30443,23946,142310,0.00553,163.7,31596.85714285714,40029.23333333333,41916.044444444444
2021-07-12,34467,27984,123706,0.00358,100.9,32236.428571428572,39698.86666666667,41812.48888888889
2021-07-13,34885,25203,146821,0.00502,244.7,32789.71428571428,39460.03333333333,41734.9
2021-07-14,38621,27441,155193,0.00534,304.3,33976.857142857145,39196.166666666664,41652.177777777775
2021-07-15,34804,27447,145288,0.00401,304.9,34173.71428571428,38879.3,41553.02222222222
2021-07-16,33529,24745,133076,0.00399,300.8,34075.42857142857,38519.03333333333,41401.455555555556
2021-07-17,34590,25085,138564,0.00435,153.7,34477.0,38090.03333333333,41308.9
2021-07-18,38368,30559,130106,0.00372,134.7,35609.142857142855,37935.26666666667,41196.62222222222
2021-07-19,34197,26768,167299,0.00495,178.7,35570.57142857143,37638.333333333336,41103.455555555556
2021-07-20,30516,22658,113914,0.00324,117.5,34946.42857142857,37135.5,41026.8
2021-07-21,33646,23848,179592,0.00372,144.2,34235.71428571428,36582.86666666667,40902.555555555555
2021-07-22,32412,25523,158492,0.00341,131.8,33894.0,36182.8,40806.36666666667
2021-07-23,32445,26329,134930,0.00425,202.6,33739.142857142855,35929.933333333334,40666.48888888889
2021-07-24,31592,25814,118083,0.00556,300.8,33310.857142857145,35445.46666666667,40458.91111111111
2021-07-25,35455,26715,120481,0.00497,179.7,32894.71428571428,35331.9,40407.555555555555
2021-07-26,33451,23825,147504,0.00354,148.6,32788.142857142855,35170.73333333333,40292.57777777778
2021-07-27,33644,23932,164830,0.00456,191.4,33235.0,34654.3,40137.833333333336
2021-07-28,34683,25833,113756,0.00361,264.4,33383.142857142855,34267.26666666667,40002.01111111111
2021-07-29,32982,24449,136497,0.00446,184.2,33464.57142857143,34000.13333333333,39804.98888888889
2021-07-30,36061,26735,140586,0.00362,296.0,33981.142857142855,33676.4,39776.92222222222
2021-07-31,29917,22395,154337,0.00531,314.0,33741.857142857145,33421.26666666667,39665.544444444444
2021-08-01,37105,27725,195190,0.0039,187.9,33977.57142857143,33550.333333333336,39545.2
2021-08-02,42139,33273,143292,0.00425,264.2,35218.71428571428,33783.23333333333,39567.544444444444
2021-08-03,34871,28444,134855,0.00349,174.5,35394.0,33851.933333333334,39486.98888888889
2021-08-04,42489,31819,211792,0.00371,183.6,36509.142857142855,34268.566666666666,39534.07777777778
2021-08-05,37593,29342,166972,0.00505,278.1,37167.857142857145,34487.933333333334,39500.7
2021-08-06,41901,33170,150778,0.00563,245.9,38002.142857142855,34874.26666666667,39497.6
2021-08-07,36018,27276,115308,0.00436,168.8,38873.71428571428,34960.666666666664,39369.2
2021-08-08,39567,31128,138739,0.0041,211.9,39225.42857142857,35139.0,39356.73333333333
2021-08-09,39113,27660,163795,0.00488,116.1,38793.142857142855,35383.46666666667,39328.74444444444
2021-08-10,39302,29245,155199,0.0052,265.9,39426.142857142855,35678.76666666667,39320.6
2021-08-11,30995,24667,159578,0.00536,156.9,37784.142857142855,35563.03333333333,39174.188888888886
2021-08-12,38269,29771,208637,0.00442,210.7,37880.71428571428,35675.833333333336,39136.41111111111
2021-08-13,37306,29688,123156,0.00537,316.2,37224.28571428572,35632.0,39052.28888888889
2021-08-14,37592,29767,175016,0.00491,177.1,37449.142857142855,35724.933333333334,38958.444444444445
2021-08-15,39171,29071,146883,0.00444,256.6,37392.57142857143,35913.0,38944.28888888889
2021-08-16,42739,32073,186199,0.00569,263.5,37910.57142857143,36184.63333333333,38969.1
2021-08-17,35832,25317,135797,0.00361,205.1,37414.857142857145,36100.1,38917.24444444444
2021-08-18,33929,26293,149882,0.00376,162.6,37834.0,36091.166666666664,38760.811111111114
2021-08-19,34659,26539,156110,0.00488,240.4,37318.28571428572,36229.26666666667,38695.97777777778
2021-08-20,36779,28824,123466,0.00367,297.9,37243.0,36333.7,38693.933333333334
2021-08-21,35239,27158,150437,0.00374,288.1,36906.857142857145,36427.933333333334,38575.98888888889
2021-08-22,33822,26677,184931,0.00439,157.1,36142.71428571428,36473.833333333336,38457.34444444445
2021-08-23,41170,32849,199026,0.00455,236.8,35918.57142857143,36793.1,38469.433333333334
2021-08-24,33874,25023,154508,0.00417,263.4,35638.857142857145,36740.4,38337.21111111111
2021-08-25,42700,33671,212858,0.00335,130.8,36891.857142857145,37048.7,38414.48888888889
2021-08-26,44382,33320,172425,0.00358,212.0,38280.857142857145,37406.63333333333,38449.188888888886
2021-08-27,31425,25653,154963,0.00448,279.5,37516.0,37298.03333333333,38459.91111111111
2021-08-28,40471,32901,163592,0.00478,301.7,38263.42857142857,37547.666666666664,38500.24444444444
2021-08-29,38145,28063,192572,0.00445,157.5,38881.0,37617.13333333333,38433.455555555556
2021-08-30,41162,33329,194304,0.00332,284.6,38879.857142857145,37991.96666666667,38436.955555555556
2021-08-31,41421,33047,200812,0.00341,221.0,39958.0,38135.833333333336,38421.28888888889
2021-09-01,27326,19208,99898,0.0054,279.6,37761.71428571428,37642.066666666666,38184.91111111111
2021-09-02,28236,21778,94116,0.0045,254.8,35455.142857142855,37420.9,38001.96666666667
2021-09-03,26551,19907,108115,0.00405,176.7,34758.857142857145,36889.63333333333,37776.77777777778
2021-09-04,24298,18434,117729,0.00518,192.4,32448.428571428572,36446.46666666667,37592.21111111111
2021-09-05,28062,21856,117356,0.00381,238.5,31008.0,35985.166666666664,37390.65555555555
2021-09-06,28771,21226,117131,0.00431,158.1,29237.85714285714,35743.6,37201.65555555555
2021-09-07,23373,16735,88001,0.0044,241.4,26659.571428571428,35203.8,37082.6
2021-09-08,29427,23808,114276,0.00415,272.4,26959.714285714286,34880.933333333334,36917.91111111111
2021-09-09,25832,18779,102486,0.00325,100.5,26616.285714285714,34431.933333333334,36713.311111111114
2021-09-10,24570,18030,128972,0.00556,272.2,26333.285714285714,34217.76666666667,36493.22222222222
2021-09-11,22915,16946,78615,0.00369,108.3,26135.714285714286,33705.96666666667,36280.61111111111
2021-09-12,24856,18243,109179,0.00375,121.6,25677.714285714286,33290.96666666667,36039.71111111111
2021-09-13,26951,20849,129532,0.00398,138.6,25417.714285714286,32936.26666666667,35846.833333333336
2021-09-14,26127,19448,125476,0.00452,161.8,25811.14285714286,32501.466666666667,35644.5
2021-09-15,27170,22258,90013,0.00436,269.5,25488.714285714286,31982.5,35419.055555555555
2021-09-16,24544,20042,109761,0.00538,250.7,25304.714285714286,31606.233333333334,35213.86666666667
2021-09-17,27224,19381,129910,0.00478,221.8,25683.85714285714,31382.733333333334,35037.41111111111
2021-09-18,25797,18347,105109,0.00336,239.0,26095.571428571428,31087.333333333332,34817.36666666667
2021-09-19,26670,21014,95312,0.00348,285.3,26354.714285714286,30750.366666666665,34555.64444444444
2021-09-20,27194,19545,107817,0.00574,159.7,26389.428571428572,30482.2,34364.311111111114
2021-09-21,28567,20425,111680,0.00534,279.9,26738.0,30307.033333333333,34236.933333333334
2021-09-22,23720,19155,125345,0.00395,108.6,26245.14285714286,29725.366666666665,33987.97777777778
2021-09-23,28950,21182,140514,0.00327,249.3,26874.571428571428,29561.233333333334,33877.84444444445
2021-09-24,25544,19883,116993,0.00545,293.4,26634.571428571428,28989.366666666665,33736.26666666667
2021-09-25,28614,21314,124020,0.00511,269.9,27037.0,28463.766666666666,33508.23333333333
2021-09-26,26085,20400,95877,0.00494,318.7,26953.428571428572,28285.766666666666,33283.688888888886
2021-09-27,27562,22060,142951,0.0045,118.0,27006.0,27855.466666666667,33134.42222222222
2021-09-28,28001,21001,103029,0.00444,184.6,26925.14285714286,27517.333333333332,32936.955555555556
2021-09-29,29661,23727,120596,0.00507,281.8,27773.85714285714,27133.966666666667,32849.066666666666
2021-09-30,28475,21959,148954,0.00364,192.8,27706.0,26702.433333333334,32796.2
2021-10-01,24386,17960,123393,0.0043,294.8,27540.571428571428,26604.433333333334,32676.577777777777
2021-10-02,21410,15691,111539,0.00365,311.3,26511.428571428572,26376.9,32549.911111111112
2021-10-03,22289,18269,72630,0.00336,163.3,25969.14285714286,26234.833333333332,32464.344444444443
2021-10-04,21958,16903,103019,0.00375,116.6,25168.571428571428,26156.833333333332,32363.744444444445
2021-10-05,22060,17666,72399,0.00341,168.1,24319.85714285714,25956.766666666666,32272.066666666666
2021-10-06,20869,16523,75300,0.00556,128.6,23063.85714285714,25693.366666666665,32132.544444444444
2021-10-07,24821,18161,83730,0.00387,193.1,22541.85714285714,25741.633333333335,32028.144444444446
2021-10-08,19762,13894,102451,0.00362,127.6,21881.285714285714,25419.466666666667,31894.62222222222
2021-10-09,18870,14640,73117,0.00416,254.6,21518.428571428572,25187.4,31766.033333333333
2021-10-10,21359,15899,93665,0.00413,126.2,21385.571428571428,25080.366666666665,31620.38888888889
2021-10-11,23411,17978,128488,0.00437,101.3,21593.14285714286,25096.9,31492.9
2021-10-12,19294,15019,96700,0.00363,135.5,21198.0,24911.5,31278.155555555557
2021-10-13,19477,15122,105026,0.00424,214.4,20999.14285714286,24662.366666666665,31107.855555555554
2021-10-14,21776,17637,87008,0.00336,178.5,20564.14285714286,24517.333333333332,30977.266666666666
2021-10-15,22446,16346,89558,0.0034,176.7,20947.571428571428,24359.866666666665,30842.333333333332
2021-10-16,24812,18137,128060,0.00476,179.1,21796.428571428572,24368.8,30691.71111111111
2021-10-17,20591,15415,74234,0.00368,201.4,21686.714285714286,24147.7,30540.533333333333
2021-10-18,21604,16693,98358,0.0045,253.1,21428.571428571428,24007.933333333334,30441.51111111111
2021-10-19,22443,16563,96730,0.00337,182.6,21878.428571428572,23867.033333333333,30317.033333333333
2021-10-20,20905,16187,89875,0.0039,206.2,22082.428571428572,23657.4,30189.17777777778
2021-10-21,22586,17775,77577,0.0054,228.0,22198.14285714286,23458.033333333333,30079.633333333335
2021-10-22,24218,19711,114397,0.00431,204.0,22451.285714285714,23474.633333333335,29997.7
2021-10-23,21880,16024,73662,0.00371,227.3,22032.428571428572,23238.966666666667,29846.866666666665
2021-10-24,21229,17267,81196,0.00468,234.5,22123.571428571428,23095.133333333335,29711.066666666666
2021-10-25,23224,16717,114672,0.00502,279.4,22355.0,22915.466666666667,29595.28888888889
2021-10-26,24639,17733,80324,0.00532,142.3,22668.714285714286,22867.266666666666,29483.68888888889
2021-10-27,18866,13558,98028,0.00465,151.5,22377.428571428572,22577.4,29326.844444444443
2021-10-28,20437,15921,98377,0.00538,242.7,22070.428571428572,22325.266666666666,29153.244444444445
2021-10-29,23463,19019,128387,0.00341,173.8,21962.571428571428,22118.666666666668,29081.533333333333
2021-10-30,21242,16732,74585,0.00482,290.1,21871.428571428572,21877.566666666666,28905.277777777777
2021-10-31,19649,15891,86079,0.00425,215.9,21645.714285714286,21719.666666666668,28655.38888888889
2021-11-01,20235,14266,81756,0.00525,197.9,21218.714285714286,21680.5,28492.766666666666
2021-11-02,17580,13040,95858,0.00509,250.8,20210.285714285714,21523.533333333333,28216.0
2021-11-03,19842,14973,105035,0.00469,105.2,20349.714285714286,21453.0,28018.766666666666
2021-11-04,17473,13578,83632,0.00552,284.3,19926.285714285714,21300.1,27747.344444444443
2021-11-05,20400,15416,95780,0.00459,217.1,19488.714285714286,21284.466666666667,27573.81111111111
2021-11-06,17302,12568,70438,0.00491,224.5,18925.85714285714,21033.833333333332,27326.422222222223
