Date,Revenue,COGS,Gross_Profit,Margin,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_lag_1d,sessions_lag_7d,sessions_rolling_7d,sessions_rolling_30d
2020-08-15,2556409.43,2072000.19,484409.2400000002,0.18948812905920168,33356.0,26180.0,178584.0,0.00497,243.4,35760.0,35669.0,37019.142857142855,34570.23333333333
2020-08-16,2596444.46,2077063.06,519381.3999999999,0.20003562872282657,37006.0,29530.0,157212.0,0.00374,174.3,33356.0,37676.0,36923.42857142857,34702.1
2020-08-17,3646382.12,2892437.08,753945.04,0.20676523062810542,34854.0,28022.0,118396.0,0.00533,125.2,37006.0,35228.0,36870.0,34938.53333333333
2020-08-18,3240488.83,2493505.46,746983.3700000001,0.23051564414742948,37531.0,28605.0,203174.0,0.00488,187.9,34854.0,37719.0,36843.142857142855,35043.13333333333
2020-08-19,3279887.27,2543910.75,735976.52,0.2243907974312788,34147.0,27810.0,185856.0,0.00561,160.0,37531.0,39180.0,36124.142857142855,34926.96666666667
2020-08-20,3569013.59,2909846.44,659167.1499999999,0.18469168956008372,36424.0,26616.0,182461.0,0.00343,187.4,34147.0,40215.0,35582.57142857143,34972.63333333333
2020-08-21,3939388.46,3133654.06,805734.3999999999,0.2045328629510175,33606.0,25978.0,109747.0,0.00563,279.8,36424.0,35760.0,35274.857142857145,35104.7
2020-08-22,2465099.71,2000862.66,464237.05000000005,0.18832384268951136,30963.0,23305.0,154853.0,0.0043,319.1,33606.0,33356.0,34933.0,35084.5
2020-08-23,2832425.22,2280579.88,551845.3400000003,0.19483138905252378,39987.0,31388.0,209083.0,0.00468,164.1,30963.0,37006.0,35358.857142857145,35503.666666666664
2020-08-24,3217603.07,2631929.43,585673.6399999997,0.182021718421595,33539.0,26264.0,119660.0,0.00515,126.0,39987.0,34854.0,35171.0,35556.8
2020-08-25,2428315.18,1917538.84,510776.3400000001,0.21034186344789066,32268.0,26443.0,160031.0,0.00527,107.7,33539.0,37531.0,34419.142857142855,35471.433333333334
2020-08-26,3194953.82,2616197.98,578755.8399999999,0.18114685613828369,35762.0,25302.0,185700.0,0.00493,277.9,32268.0,34147.0,34649.857142857145,35469.066666666666
2020-08-27,4445347.68,3675387.97,769959.7099999995,0.17320573449498994,38266.0,28828.0,200768.0,0.00446,246.8,35762.0,36424.0,34913.0,35600.63333333333
2020-08-28,7296538.72,5928088.7,1368450.0199999996,0.1875478322686129,38993.0,30032.0,174686.0,0.00351,213.4,38266.0,33606.0,35682.57142857143,36033.2
2020-08-29,7517051.79,6089417.86,1427633.9299999997,0.18991939524737525,36212.0,26931.0,191116.0,0.00391,150.7,38993.0,30963.0,36432.42857142857,36197.9
2020-08-30,8480394.59,6775599.46,1704795.13,0.20102780736291187,36313.0,27199.0,161767.0,0.00433,233.7,36212.0,39987.0,35907.57142857143,36347.8
2020-08-31,7490849.71,6294569.34,1196280.37,0.15969888815190234,30899.0,23108.0,120249.0,0.00424,280.9,36313.0,33539.0,35530.42857142857,36117.333333333336
2020-09-01,6047477.92,5072223.86,975254.0599999996,0.16126624568147238,25779.0,19525.0,82568.0,0.0035,234.7,30899.0,32268.0,34603.42857142857,35781.2
2020-09-02,1434923.77,1282633.72,152290.05000000005,0.10613110827483194,25740.0,20239.0,87892.0,0.00528,129.0,25779.0,35762.0,33171.71428571428,35348.53333333333
2020-09-03,1557705.54,1435356.63,122348.91000000015,0.07854431203987382,21880.0,16243.0,72566.0,0.00573,186.9,25740.0,38266.0,30830.85714285714,34923.86666666667
2020-09-04,1425115.38,1249060.77,176054.60999999987,0.12353709213355053,26341.0,18688.0,125151.0,0.0045,284.2,21880.0,38993.0,29023.428571428572,34587.96666666667
2020-09-05,1581867.47,1449235.72,132631.75,0.0838450455018207,27061.0,21025.0,109833.0,0.00512,174.8,26341.0,36212.0,27716.14285714286,34317.63333333333
2020-09-06,2654105.11,2377874.42,276230.68999999994,0.10407677109668048,27527.0,21630.0,108802.0,0.00365,208.6,27061.0,36313.0,26461.0,33863.36666666667
2020-09-07,2479133.84,2159138.36,319995.48,0.12907551614881752,24662.0,17883.0,108662.0,0.00407,235.7,27527.0,30899.0,25570.0,33496.46666666667
2020-09-08,2542645.13,2183405.0,359240.1299999999,0.1412859882652991,22647.0,18442.0,121854.0,0.00525,303.4,24662.0,25779.0,25122.571428571428,32995.5
2020-09-09,1979410.07,1799215.01,180195.06000000006,0.09103472935246816,23534.0,16840.0,84994.0,0.00448,196.9,22647.0,25740.0,24807.428571428572,32605.7
2020-09-10,3146008.14,2761931.92,384076.2200000002,0.12208367013316125,24599.0,17738.0,105977.0,0.00474,124.4,23534.0,21880.0,25195.85714285714,32168.366666666665
2020-09-11,1990335.39,1821328.74,169006.6499999999,0.0849136536732133,25825.0,19056.0,95585.0,0.00394,218.6,24599.0,26341.0,25122.14285714286,31723.2
2020-09-12,2806228.3,2605429.08,200799.21999999974,0.07155484106549698,25785.0,19681.0,123384.0,0.00538,186.2,25825.0,27061.0,24939.85714285714,31242.2
2020-09-13,2240095.92,1957201.32,282894.59999999986,0.1262868243606282,21475.0,15123.0,95840.0,0.00365,146.1,25785.0,27527.0,24075.285714285714,30766.033333333333
2020-09-14,2832905.03,2603630.98,229274.0499999998,0.08093248717201079,28528.0,21280.0,108347.0,0.00389,148.8,21475.0,24662.0,24627.571428571428,30605.1
2020-09-15,2914536.51,2476205.19,438331.31999999983,0.15039486329852148,30267.0,22450.0,113275.0,0.00372,303.0,28528.0,22647.0,25716.14285714286,30380.466666666667
2020-09-16,1994638.41,1821831.75,172806.65999999992,0.08663558223567946,26144.0,19196.0,86584.0,0.00557,203.7,30267.0,23534.0,26089.0,30090.133333333335
2020-09-17,1827659.24,1626961.14,200698.1000000001,0.1098115532740119,27837.0,19900.0,114571.0,0.00454,135.7,26144.0,24599.0,26551.571428571428,29767.0
2020-09-18,2600220.08,2233677.06,366543.02,0.14096615237276378,21105.0,15784.0,100383.0,0.00425,265.4,27837.0,25825.0,25877.285714285714,29332.266666666666
2020-09-19,1806587.98,1582702.76,223885.21999999997,0.12392710594697966,23948.0,17545.0,83188.0,0.00416,181.4,21105.0,25785.0,25614.85714285714,28916.4
2020-09-20,2334885.81,2132834.58,202051.22999999998,0.08653580793315112,29247.0,22547.0,115136.0,0.00377,152.3,23948.0,21475.0,26725.14285714286,28771.1
2020-09-21,3082015.84,2723671.97,358343.86999999965,0.1162693148261041,29246.0,22025.0,136066.0,0.00353,242.2,29247.0,28528.0,26827.714285714286,28713.866666666665
2020-09-22,2827707.7,2426080.5,401627.2000000002,0.14203278507180928,27835.0,20293.0,106244.0,0.00409,245.6,29246.0,30267.0,26480.285714285714,28308.8
2020-09-23,2254030.17,2095482.45,158547.71999999997,0.07033966186885598,28929.0,21337.0,145147.0,0.00541,308.1,27835.0,26144.0,26878.14285714286,28155.133333333335
2020-09-24,2021614.99,1879290.21,142324.78000000003,0.07040152586126205,22265.0,17768.0,114577.0,0.00411,155.1,28929.0,27837.0,26082.14285714286,27821.7
2020-09-25,2587034.31,2341681.4,245352.91000000015,0.09483944957807697,30621.0,24702.0,109054.0,0.00553,302.6,22265.0,21105.0,27441.571428571428,27650.333333333332
2020-09-26,2219447.23,2025784.18,193663.05000000005,0.08725733479142013,25054.0,18036.0,118576.0,0.00549,177.9,30621.0,23948.0,27599.571428571428,27209.933333333334
2020-09-27,3907778.93,3495826.9,411952.03000000026,0.10541845825449503,29837.0,23097.0,142121.0,0.00533,315.7,25054.0,29247.0,27683.85714285714,26904.733333333334
2020-09-28,4681424.38,4163962.01,517462.3700000001,0.1105352405585584,28965.0,22114.0,125634.0,0.00361,311.1,29837.0,29246.0,27643.714285714286,26663.166666666668
2020-09-29,3862957.51,3418321.41,444636.0999999996,0.11510250859580375,27997.0,19870.0,137528.0,0.0048,188.6,28965.0,27835.0,27666.85714285714,26385.966666666667
2020-09-30,3185317.6,2835582.57,349735.03000000026,0.109795968226214,23089.0,16405.0,113390.0,0.00371,307.9,27997.0,28929.0,26832.571428571428,26125.633333333335
2020-10-01,2053948.94,1801442.13,252506.81000000006,0.12293723815743933,21266.0,16930.0,76549.0,0.0054,227.6,23089.0,22265.0,26689.85714285714,25975.2
2020-10-02,844947.12,672777.16,172169.95999999996,0.20376418349115144,18119.0,14852.0,77416.0,0.00406,156.7,21266.0,30621.0,24903.85714285714,25721.166666666668
2020-10-03,1819620.17,1400911.62,418708.5499999998,0.23010766582126854,20645.0,14636.0,67383.0,0.00513,214.8,18119.0,25054.0,24274.0,25680.0
2020-10-04,1305849.84,1031248.84,274601.0000000001,0.21028528058019297,19416.0,14262.0,73170.0,0.00533,195.8,20645.0,29837.0,22785.285714285714,25449.166666666668
2020-10-05,1476045.28,1106750.78,369294.5,0.2501918504830692,24911.0,19722.0,131231.0,0.00403,246.0,19416.0,28965.0,22206.14285714286,25377.5
2020-10-06,2225510.95,1785750.97,439759.9800000002,0.1975995579801574,23347.0,19051.0,99243.0,0.00576,213.7,24911.0,27997.0,21541.85714285714,25238.166666666668
2020-10-07,2084609.48,1633404.7,451204.78,0.21644571049345895,21132.0,15554.0,84375.0,0.00367,284.1,23347.0,23089.0,21262.285714285714,25120.5
2020-10-08,1798621.9,1415449.28,383172.6199999999,0.21303678110446664,20037.0,16325.0,64298.0,0.00432,287.7,21132.0,21266.0,21086.714285714286,25033.5
2020-10-09,1682037.65,1404182.57,277855.07999999984,0.1651895723023797,22199.0,17432.0,101056.0,0.00555,316.3,20037.0,18119.0,21669.571428571428,24989.0
2020-10-10,2023437.43,1582185.76,441251.6699999999,0.21807033094173806,20615.0,15266.0,103142.0,0.00534,101.8,22199.0,20645.0,21665.285714285714,24856.2
2020-10-11,1446988.51,1177371.98,269616.53,0.1863294201278765,20115.0,14199.0,93659.0,0.00448,275.5,20615.0,19416.0,21765.14285714286,24665.866666666665
2020-10-12,1856496.7,1470316.91,386179.79000000004,0.20801533878298845,20896.0,16465.0,72670.0,0.00525,289.6,20115.0,24911.0,21191.571428571428,24502.9
2020-10-13,3071390.97,2435896.58,635494.3900000001,0.20690768326378198,20981.0,16932.0,82348.0,0.00361,302.7,20896.0,23347.0,20853.571428571428,24486.433333333334
2020-10-14,2627129.58,2030216.9,596912.6800000002,0.22721097754150374,21476.0,16150.0,80061.0,0.0035,209.4,20981.0,21132.0,20902.714285714286,24251.366666666665
2020-10-15,1826480.99,1499468.55,327012.43999999994,0.1790396077431936,20834.0,16576.0,105217.0,0.00326,201.8,21476.0,20037.0,21016.571428571428,23936.933333333334
2020-10-16,2213689.11,1814772.4,398916.70999999996,0.18020448679896156,21601.0,16609.0,104505.0,0.00443,145.1,20834.0,22199.0,20931.14285714286,23785.5
2020-10-17,2024181.52,1623856.95,400324.57000000007,0.1977710823088633,21266.0,15812.0,71380.0,0.00514,149.1,21601.0,20615.0,21024.14285714286,23566.466666666667
2020-10-18,2416150.55,2000897.4,415253.1499999999,0.1718655942196979,20371.0,16113.0,78229.0,0.00534,180.7,21266.0,20115.0,21060.714285714286,23542.0
2020-10-19,1798941.77,1455468.16,343473.6100000001,0.19093092157174166,19438.0,15597.0,66703.0,0.00516,152.5,20371.0,20896.0,20852.428571428572,23391.666666666668
2020-10-20,2361849.87,1800189.76,561660.1100000001,0.23780517006358243,19028.0,15363.0,64480.0,0.00571,285.2,19438.0,20981.0,20573.428571428572,23051.033333333333
2020-10-21,2168284.88,1762213.02,406071.85999999987,0.18727790971821004,23461.0,18428.0,125439.0,0.00371,185.7,19028.0,21476.0,20857.0,22858.2
2020-10-22,2384359.77,1939167.59,445192.17999999993,0.1867135092620691,19036.0,14034.0,92719.0,0.00461,145.3,23461.0,20834.0,20600.14285714286,22564.9
2020-10-23,1313373.58,984874.54,328499.04000000004,0.2501185077896877,22434.0,17640.0,111878.0,0.00441,180.6,19036.0,21601.0,20719.14285714286,22348.4
2020-10-24,2435210.66,1935814.16,499396.50000000023,0.205073223521451,22947.0,18684.0,96280.0,0.00343,287.6,22434.0,21266.0,20959.285714285714,22371.133333333335
2020-10-25,2045855.5,1595051.09,450804.4099999999,0.22035007360001715,19591.0,14128.0,93877.0,0.00564,255.7,22947.0,20371.0,20847.85714285714,22003.466666666667
2020-10-26,2383306.02,1881515.76,501790.26,0.21054378069334126,21875.0,17852.0,75409.0,0.00374,251.9,19591.0,19438.0,21196.0,21897.5
2020-10-27,3242319.66,2668015.76,574303.9000000004,0.17712747669056184,22036.0,16781.0,78948.0,0.00509,181.9,21875.0,19028.0,21625.714285714286,21637.466666666667
2020-10-28,4138715.4,3246854.44,891860.96,0.21549221770600607,20859.0,15866.0,66974.0,0.00575,178.3,22036.0,23461.0,21254.0,21367.266666666666
2020-10-29,3361148.04,2777298.73,583849.31,0.1737053242082131,21829.0,16036.0,95302.0,0.00432,144.5,20859.0,19036.0,21653.0,21161.666666666668
2020-10-30,2606337.42,2045887.36,560450.0599999998,0.21503357765549783,22356.0,17201.0,94204.0,0.00408,182.9,21829.0,22434.0,21641.85714285714,21137.233333333334
2020-10-31,3099623.67,2419274.6,680349.0699999998,0.21949408780969848,23949.0,18930.0,111408.0,0.00482,300.9,22356.0,22947.0,21785.0,21226.666666666668
2020-11-01,2000351.9,1651707.88,348644.02,0.17429134343812208,18245.0,12972.0,61204.0,0.00405,261.0,23949.0,19591.0,21592.714285714286,21230.866666666665
2020-11-02,1609265.54,1276568.22,332697.32000000007,0.20673860946528444,19551.0,14750.0,64224.0,0.00324,183.2,18245.0,21875.0,21260.714285714286,21194.4
2020-11-03,1148970.3,951051.1,197919.20000000007,0.17225789039107456,17361.0,12559.0,82603.0,0.00566,212.2,19551.0,22036.0,20592.85714285714,21125.9
2020-11-04,1475675.48,1140886.92,334788.56000000006,0.2268713985814822,16277.0,12255.0,56661.0,0.00418,293.4,17361.0,20859.0,19938.285714285714,20838.1
2020-11-05,1340308.97,1063954.02,276354.94999999995,0.20618749570854544,15813.0,12731.0,64934.0,0.00566,108.1,16277.0,21829.0,19078.85714285714,20586.966666666667
2020-11-06,717152.89,537123.9,180028.99,0.25103292827837587,16918.0,12621.0,85878.0,0.00412,316.2,15813.0,22356.0,18302.0,20446.5
2020-11-07,1261006.58,1012158.51,248848.07000000007,0.19734081799953815,17082.0,12711.0,79468.0,0.00569,233.5,16918.0,23949.0,17321.0,20348.0
2020-11-08,1462906.75,1152752.12,310154.6299999999,0.21201257701490536,18445.0,13486.0,81091.0,0.00527,190.7,17082.0,18245.0,17349.571428571428,20222.866666666665
2020-11-09,1841341.67,1500031.86,341309.8099999998,0.18535930379504192,17701.0,12953.0,76286.0,0.00418,118.0,18445.0,19551.0,17085.285714285714,20125.733333333334
2020-11-10,1423817.05,1131446.53,292370.52,0.20534275804605656,19293.0,13687.0,77336.0,0.00477,315.5,17701.0,17361.0,17361.285714285714,20098.333333333332
2020-11-11,1850484.56,1510899.02,339585.54000000004,0.1835116851772057,18790.0,14166.0,76190.0,0.00338,296.6,19293.0,16277.0,17720.285714285714,20028.133333333335
2020-11-12,1742209.81,1490266.12,251943.68999999994,0.14461156661722616,17856.0,12841.0,86498.0,0.00527,174.6,18790.0,15813.0,18012.14285714286,19923.966666666667
2020-11-13,1874908.56,1475799.13,399109.43000000017,0.2128687438495668,17396.0,12776.0,77474.0,0.00556,279.4,17856.0,16918.0,18080.428571428572,19787.966666666667
2020-11-14,1505407.33,1170919.18,334488.15000000014,0.22219112617181166,17694.0,12793.0,72612.0,0.00576,243.0,17396.0,17082.0,18167.85714285714,19683.3
2020-11-15,1822943.34,1452200.16,370743.18000000017,0.20337614003954735,14260.0,10406.0,61122.0,0.00412,188.5,17694.0,18445.0,17570.0,19438.6
2020-11-16,1677772.33,1289405.39,388366.9400000002,0.23147773571876715,18092.0,14243.0,97390.0,0.00504,296.1,14260.0,17701.0,17625.85714285714,19332.8
2020-11-17,1698265.63,1375791.27,322474.35999999987,0.18988452354182067,16039.0,12068.0,67477.0,0.00563,128.4,18092.0,19293.0,17161.0,19188.4
2020-11-18,1708292.62,1460231.18,248061.44000000018,0.14521015726216752,16491.0,11715.0,73039.0,0.00524,213.6,16039.0,18790.0,16832.571428571428,19090.166666666668
2020-11-19,1389140.38,1147069.41,242070.96999999997,0.17425954459692547,16250.0,13117.0,59654.0,0.00577,283.0,16491.0,17856.0,16603.14285714286,18997.566666666666
2020-11-20,1761075.99,1653768.63,107307.3600000001,0.060932839133193854,17855.0,13458.0,79186.0,0.0043,176.8,16250.0,17396.0,16668.714285714286,18810.7
2020-11-21,1277317.49,1191035.2,86282.29000000004,0.06754960350539006,17079.0,12036.0,83706.0,0.00347,295.2,17855.0,17694.0,16580.85714285714,18745.466666666667
2020-11-22,1402812.95,1422457.39,-19644.439999999944,-0.01400360611156316,16764.0,12087.0,75792.0,0.00542,254.4,17079.0,14260.0,16938.571428571428,18556.466666666667
2020-11-23,1254495.47,1331674.56,-77179.09000000008,-0.0615220156992676,15370.0,11896.0,81227.0,0.00418,126.5,16764.0,18092.0,16549.714285714286,18303.9
2020-11-24,1234768.03,1251831.61,-17063.580000000075,-0.013819259638589829,18796.0,13402.0,84515.0,0.00393,141.6,15370.0,16039.0,16943.571428571428,18277.4
2020-11-25,1016787.85,1011073.66,5714.189999999944,0.0056198448870134945,15420.0,10841.0,54787.0,0.00336,134.0,18796.0,16491.0,16790.571428571428,18062.233333333334
2020-11-26,1003033.14,1066907.31,-63874.17000000004,-0.06368101656142691,16733.0,13329.0,79614.0,0.00552,213.0,15420.0,16250.0,16859.571428571428,17885.466666666667
2020-11-27,2064673.72,2076697.24,-12023.520000000019,-0.005823447978017572,17323.0,13271.0,92052.0,0.00399,254.4,16733.0,17855.0,16783.571428571428,17767.6
2020-11-28,2102733.52,2118368.35,-15634.830000000075,-0.007435478557454144,18543.0,13712.0,71710.0,0.00329,285.2,17323.0,17079.0,16992.714285714286,17658.066666666666
2020-11-29,1696662.48,1642786.66,53875.820000000065,0.03175399977018415,18159.0,14657.0,98612.0,0.00482,100.2,18543.0,16764.0,17192.0,17518.166666666668
2020-11-30,1376299.12,1423882.94,-47583.81999999983,-0.034573748764730614,17824.0,13249.0,69923.0,0.00565,139.2,18159.0,15370.0,17542.571428571428,17314.0
2020-12-01,1160032.88,1083886.83,76146.04999999981,0.06564128596079088,19647.0,14036.0,101454.0,0.00425,101.6,17824.0,18796.0,17664.14285714286,17360.733333333334
2020-12-02,370653.23,366277.85,4375.380000000005,0.011804510647323928,20023.0,16101.0,69321.0,0.00466,296.8,19647.0,15420.0,18321.714285714286,17376.466666666667
2020-12-03,528608.48,509665.44,18943.03999999998,0.03583567180004373,20422.0,15573.0,85659.0,0.0054,254.5,20023.0,16733.0,18848.714285714286,17478.5
2020-12-04,645703.05,632473.93,13229.119999999995,0.020487931720316318,16123.0,12162.0,75877.0,0.00414,150.9,20422.0,17323.0,18677.285714285714,17473.366666666665
2020-12-05,653591.96,700683.81,-47091.85000000009,-0.0720508404050749,19449.0,13722.0,102800.0,0.00559,305.9,16123.0,18543.0,18806.714285714286,17594.566666666666
2020-12-06,755648.75,731905.7,23743.050000000047,0.03142074938918386,19233.0,15083.0,87799.0,0.00345,265.8,19449.0,18159.0,18960.14285714286,17671.733333333334
2020-12-07,832522.38,856716.78,-24194.400000000023,-0.02906156108379936,17942.0,14544.0,75482.0,0.00385,124.6,19233.0,17824.0,18977.0,17700.4
2020-12-08,1297656.34,1226584.15,71072.19000000018,0.05476965496118963,18946.0,14954.0,83991.0,0.00348,139.4,17942.0,19647.0,18876.85714285714,17717.1
2020-12-09,1154833.63,1135523.17,19310.459999999963,0.016721421595593786,19732.0,14464.0,64921.0,0.00403,124.6,18946.0,20023.0,18835.285714285714,17784.8
2020-12-10,696601.42,694712.49,1888.9300000000512,0.002711636734820396,16485.0,13246.0,64712.0,0.00346,260.4,19732.0,20422.0,18272.85714285714,17691.2
2020-12-11,708701.4,714731.83,-6030.429999999935,-0.008509126692849676,16188.0,11995.0,58965.0,0.00344,198.6,16485.0,16123.0,18282.14285714286,17604.466666666667
2020-12-12,1122552.93,1114505.97,8046.959999999963,0.007168445945796038,16777.0,13540.0,71386.0,0.00418,156.0,16188.0,19449.0,17900.428571428572,17568.5
2020-12-13,937152.62,894184.44,42968.18000000005,0.04584971442538362,16467.0,12133.0,58632.0,0.0048,194.7,16777.0,19233.0,17505.285714285714,17537.533333333333
2020-12-14,1601200.69,1536265.51,64935.179999999935,0.04055405447021131,19160.0,14625.0,69801.0,0.00428,314.9,16467.0,17942.0,17679.285714285714,17586.4
2020-12-15,1355809.66,1345601.61,10208.049999999814,0.007529117324624914,20367.0,15824.0,98777.0,0.00494,315.9,19160.0,18946.0,17882.285714285714,17789.966666666667
2020-12-16,1368150.26,1378715.06,-10564.800000000047,-0.007721958843906551,19278.0,15286.0,93923.0,0.00503,110.3,20367.0,19732.0,17817.428571428572,17829.5
2020-12-17,1104685.57,1105268.19,-582.6199999998789,-0.0005274079935704047,19854.0,14704.0,70559.0,0.00324,294.3,19278.0,16485.0,18298.714285714286,17956.666666666668
2020-12-18,1251306.12,1173503.24,77802.88000000012,0.062177335151209934,20218.0,14273.0,75635.0,0.00519,307.7,19854.0,16188.0,18874.428571428572,18080.9
2020-12-19,1648432.09,1604918.15,43513.94000000018,0.026397168718063583,20038.0,15556.0,91258.0,0.00409,259.5,20218.0,16777.0,19340.285714285714,18207.166666666668
2020-12-20,1777867.4,1748875.07,28992.32999999984,0.016307363530035954,20214.0,16185.0,71596.0,0.00474,258.1,20038.0,16467.0,19875.571428571428,18285.8
2020-12-21,2040125.86,2025685.77,14440.090000000084,0.007078038802958992,18862.0,15018.0,79432.0,0.0046,168.1,20214.0,19160.0,19833.0,18345.233333333334
2020-12-22,2050706.5,1957791.36,92915.1399999999,0.04530884356196262,18707.0,13230.0,83873.0,0.00368,292.1,18862.0,20367.0,19595.85714285714,18410.0
2020-12-23,1964805.24,2036033.68,-71228.43999999994,-0.0362521630897116,19179.0,14954.0,95061.0,0.00569,292.5,18707.0,19278.0,19581.714285714286,18536.966666666667
2020-12-24,1223063.47,1196024.1,27039.36999999988,0.02210790417933084,20374.0,15600.0,88847.0,0.00486,159.9,19179.0,19854.0,19656.0,18589.566666666666
2020-12-25,1200258.49,1181002.97,19255.52000000002,0.016042810911506254,19207.0,14605.0,70159.0,0.00343,250.6,20374.0,20218.0,19511.571428571428,18715.8
2020-12-26,1099988.0,1121806.33,-21818.330000000075,-0.01983506183703829,19934.0,15114.0,93736.0,0.0053,170.4,19207.0,20038.0,19496.714285714286,18822.5
2020-12-27,1517374.4,1548752.98,-31378.580000000075,-0.02067952378793268,22306.0,16526.0,92481.0,0.00346,281.6,19934.0,20214.0,19795.571428571428,18988.6
2020-12-28,3627797.75,3660309.96,-32512.209999999963,-0.008961968731581015,18063.0,14637.0,96451.0,0.00526,293.1,22306.0,18862.0,19681.428571428572,18972.6
2020-12-29,2940732.69,2915164.04,25568.649999999907,0.00869465289618007,21080.0,15731.0,90633.0,0.0035,136.0,18063.0,18707.0,20020.428571428572,19069.966666666667
2020-12-30,2881135.64,2881761.18,-625.5400000000373,-0.0002171157759167622,20533.0,16778.0,69320.0,0.00328,280.3,21080.0,19179.0,20213.85714285714,19160.266666666666
2020-12-31,2153864.87,2157011.11,-3146.239999999758,-0.0014607415923914287,17767.0,13361.0,93445.0,0.00519,109.3,20533.0,20374.0,19841.428571428572,19097.6
2021-01-01,1553431.51,1547553.58,5877.929999999935,0.0037838359542481117,14570.0,11040.0,49430.0,0.00361,132.6,17767.0,19207.0,19179.0,18915.833333333332
2021-01-02,378420.41,311258.46,67161.94999999995,0.17747972420409341,13267.0,10265.0,60079.0,0.00422,125.3,14570.0,19934.0,18226.571428571428,18677.333333333332
2021-01-03,677894.56,516308.19,161586.37000000005,0.23836504898342897,14741.0,11620.0,73963.0,0.00578,179.8,13267.0,22306.0,17145.85714285714,18631.266666666666
2021-01-04,819877.04,631242.67,188634.37,0.23007641487313754,14929.0,10471.0,52523.0,0.00473,171.1,14741.0,18063.0,16698.14285714286,18480.6
2021-01-05,1174326.91,961163.6,213163.30999999994,0.1815195651098551,16138.0,12708.0,53744.0,0.00485,306.4,14929.0,21080.0,15992.142857142857,18377.433333333334
2021-01-06,1114251.05,906466.26,207784.79000000004,0.18647933066789574,16334.0,12369.0,83419.0,0.00445,227.4,16138.0,20533.0,15392.285714285714,18323.833333333332
2021-01-07,837846.02,690390.14,147455.88,0.17599400901850676,16711.0,11962.0,91756.0,0.00402,210.0,16334.0,17767.0,15241.42857142857,18249.333333333332
2021-01-08,1023293.14,849565.94,173727.20000000007,0.1697726616246055,16364.0,13392.0,62434.0,0.00433,234.0,16711.0,14570.0,15497.714285714286,18137.066666666666
2021-01-09,853729.27,699954.28,153774.99,0.18012149214469358,16343.0,11944.0,64540.0,0.00532,307.6,16364.0,13267.0,15937.142857142857,18132.333333333332
2021-01-10,1180728.66,984866.85,195861.80999999994,0.16588215111167026,13484.0,9896.0,58053.0,0.00391,206.6,16343.0,14741.0,15757.57142857143,18042.2
2021-01-11,1515387.6,1201417.37,313970.23,0.2071880685839055,16493.0,11978.0,55382.0,0.00448,314.0,13484.0,14929.0,15981.0,18032.733333333334
2021-01-12,1062807.64,869052.09,193755.54999999993,0.18230537936291083,15881.0,11461.0,69707.0,0.00466,319.8,16493.0,16138.0,15944.285714285714,18013.2
2021-01-13,1070756.5,856031.34,214725.16000000003,0.20053593884323842,15076.0,10739.0,53234.0,0.00479,182.6,15881.0,16334.0,15764.57142857143,17877.066666666666
2021-01-14,764427.24,629061.31,135365.92999999993,0.17708151007282255,16537.0,11936.0,53246.0,0.00442,215.2,15076.0,16711.0,15739.714285714286,17749.4
2021-01-15,977003.78,779003.57,198000.21000000008,0.2026606386313061,15763.0,11957.0,60315.0,0.0046,247.6,16537.0,16364.0,15653.857142857143,17632.233333333334
2021-01-16,1185774.61,916210.38,269564.2300000001,0.22733176079727332,15667.0,11566.0,78596.0,0.00529,286.5,15763.0,16343.0,15557.285714285714,17492.666666666668
2021-01-17,1224098.2,966990.57,257107.63,0.21003840214780156,16227.0,13003.0,67057.0,0.00531,293.8,15667.0,13484.0,15949.142857142857,17359.633333333335
2021-01-18,2502006.18,1916159.06,585847.1200000001,0.23415094842011944,15948.0,11290.0,59449.0,0.0058,159.4,16227.0,16493.0,15871.285714285714,17223.3
2021-01-19,2011018.39,1652010.17,359008.22,0.17852060517457524,16117.0,12572.0,68303.0,0.00439,228.1,15948.0,15881.0,15905.0,17086.733333333334
2021-01-20,1595354.2,1216527.62,378826.57999999984,0.23745609595662195,15543.0,11545.0,69867.0,0.0039,191.7,16117.0,15076.0,15971.714285714286,16976.1
2021-01-21,1698207.91,1250048.47,448159.43999999994,0.2639013970910075,15673.0,11090.0,61671.0,0.00406,236.5,15543.0,16537.0,15848.285714285714,16874.966666666667
2021-01-22,1620041.5,1267935.48,352106.02,0.21734382730318946,16747.0,12024.0,55374.0,0.00472,303.9,15673.0,15763.0,15988.857142857143,16793.9
2021-01-23,1744298.27,1412867.08,331431.18999999994,0.1900083235191192,16160.0,12050.0,61099.0,0.00539,235.4,16747.0,15667.0,16059.285714285714,16653.433333333334
2021-01-24,1862707.42,1491339.57,371367.84999999986,0.19936993110812856,15728.0,11746.0,57187.0,0.00329,284.5,16160.0,16227.0,15988.0,16537.466666666667
2021-01-25,2346216.5,1913189.53,433026.97,0.18456394369402823,17059.0,12064.0,85576.0,0.00542,317.7,15728.0,15948.0,16146.714285714286,16441.633333333335
2021-01-26,2993616.58,2282478.29,711138.29,0.237551560460692,16118.0,12581.0,57820.0,0.00352,147.1,17059.0,16117.0,16146.857142857143,16235.366666666667
